key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,causeOfDeath,fitness
31, 1, 2, 60, 0, 0, 3, 1, 0
57, 1, 0, 57, 0, 0, 3, 1, 0
57, 1, 0, 58, 0, 0, 3, 1, 0
57, 1, 0, 59, 0, 0, 3, 1, 0
57, 1, 0, 60, 0, 0, 3, 1, 0
58, 1, 0, 65, 0, 0, 3, 1, 0
58, 1, 0, 66, 0, 0, 3, 1, 0
58, 1, 0, 67, 0, 0, 3, 1, 0
58, 1, 0, 68, 0, 0, 3, 1, 0
31, 1, 2, 65, 0, 0, 3, 1, 0
31, 1, 2, 66, 0, 0, 3, 1, 0
31, 1, 2, 67, 0, 0, 3, 1, 0
31, 1, 2, 68, 0, 0, 3, 1, 0
59, 1, 0, 57, 0, 0, 3, 1, 0
59, 1, 0, 58, 0, 0, 3, 1, 0
59, 1, 0, 59, 0, 0, 3, 1, 0
59, 1, 0, 60, 0, 0, 3, 1, 0
31, 1, 2, 62, 0, 0, 3, 1, 0
31, 1, 2, 63, 0, 0, 3, 1, 0
31, 1, 2, 64, 0, 0, 3, 1, 0
31, 1, 2, 65, 0, 0, 3, 1, 0
31, 1, 2, 65, 0, 0, 3, 1, 0
31, 1, 2, 66, 0, 0, 3, 1, 0
31, 1, 2, 67, 0, 0, 3, 1, 0
31, 1, 2, 68, 0, 0, 3, 1, 0
60, 1, 0, 65, 0, 0, 3, 1, 0
60, 1, 0, 66, 0, 0, 3, 1, 0
60, 1, 0, 67, 0, 0, 3, 1, 0
60, 1, 0, 68, 0, 0, 3, 1, 0
61, 1, 0, 57, 0, 0, 3, 1, 0
61, 1, 0, 58, 0, 0, 3, 1, 0
61, 1, 0, 59, 0, 0, 3, 1, 0
61, 1, 0, 60, 0, 0, 3, 1, 0
62, 1, 0, 57, 0, 0, 3, 1, 0
62, 1, 0, 58, 0, 0, 3, 1, 0
62, 1, 0, 59, 0, 0, 3, 1, 0
62, 1, 0, 60, 0, 0, 3, 1, 0
63, 1, 0, 65, 0, 0, 4, 1, 0
63, 1, 0, 66, 0, 0, 4, 1, 0
63, 1, 0, 67, 0, 0, 4, 1, 0
63, 1, 0, 68, 0, 0, 4, 1, 0
64, 1, 0, 65, 0, 0, 4, 1, 0
64, 1, 0, 66, 0, 0, 4, 1, 0
64, 1, 0, 67, 0, 0, 4, 1, 0
64, 1, 0, 68, 0, 0, 4, 1, 0
65, 1, 0, 65, 0, 0, 4, 1, 0
65, 1, 0, 66, 0, 0, 4, 1, 0
31, 1, 2, 57, 0, 0, 4, 1, 0
65, 1, 0, 67, 0, 0, 4, 1, 0
31, 1, 2, 58, 0, 0, 4, 1, 0
65, 1, 0, 68, 0, 0, 4, 1, 0
31, 1, 2, 59, 0, 0, 4, 1, 0
31, 1, 2, 60, 0, 0, 4, 1, 0
67, 1, 0, 57, 0, 0, 4, 1, 0
67, 1, 0, 58, 0, 0, 4, 1, 0
67, 1, 0, 59, 0, 0, 4, 1, 0
67, 1, 0, 60, 0, 0, 4, 1, 0
68, 1, 0, 57, 0, 0, 4, 1, 0
68, 1, 0, 58, 0, 0, 4, 1, 0
68, 1, 0, 59, 0, 0, 4, 1, 0
70, 1, 0, 17, 0, 0, 4, 2, -1
68, 1, 0, 60, 0, 0, 4, 1, 0
70, 1, 0, 18, 0, 0, 4, 2, -2
70, 1, 0, 19, 0, 0, 4, 2, -3
70, 1, 0, 20, 0, 0, 4, 2, -4
66, 1, 0, 112, 1, 0, 4, 1, 1
66, 1, 0, 113, 1, 0, 4, 1, 1
66, 1, 0, 114, 1, 0, 4, 1, 1
66, 1, 0, 115, 1, 0, 4, 1, 1
66, 1, 0, 116, 1, 0, 4, 1, 1
71, 1, 0, 57, 0, 0, 4, 1, 0
71, 1, 0, 58, 0, 0, 4, 1, 0
71, 1, 0, 59, 0, 0, 4, 1, 0
71, 1, 0, 60, 0, 0, 4, 1, 0
72, 1, 0, 65, 0, 0, 4, 1, 0
72, 1, 0, 66, 0, 0, 4, 1, 0
72, 1, 0, 67, 0, 0, 4, 1, 0
72, 1, 0, 68, 0, 0, 4, 1, 0
66, 1, 1, 57, 0, 0, 4, 1, 0
66, 1, 1, 58, 0, 0, 4, 1, 0
66, 1, 1, 59, 0, 0, 4, 1, 0
66, 1, 1, 60, 0, 0, 4, 1, 0
31, 1, 2, 234, 2, 0, 4, 1, 2
31, 1, 2, 235, 2, 0, 4, 1, 2
31, 1, 2, 236, 2, 0, 4, 1, 2
31, 1, 2, 237, 2, 0, 4, 1, 2
73, 1, 0, 65, 0, 0, 4, 1, 0
73, 1, 0, 66, 0, 0, 4, 1, 0
73, 1, 0, 67, 0, 0, 4, 1, 0
73, 1, 0, 68, 0, 0, 4, 1, 0
69, 1, 0, 183, 3, 0, 4, 1, 3
69, 1, 0, 184, 3, 0, 4, 1, 3
69, 1, 0, 185, 3, 0, 4, 1, 3
69, 1, 0, 186, 3, 0, 4, 1, 3
66, 1, 1, 72, 0, 0, 4, 1, 0
66, 1, 1, 73, 0, 0, 4, 1, 0
66, 1, 1, 74, 0, 0, 5, 1, 0
66, 1, 1, 75, 0, 0, 5, 1, 0
66, 1, 1, 76, 0, 0, 5, 1, 0
66, 1, 1, 77, 0, 0, 5, 1, 0
66, 1, 1, 78, 0, 0, 5, 1, 0
66, 1, 1, 79, 0, 0, 5, 1, 0
74, 1, 0, 57, 0, 0, 5, 1, 0
74, 1, 0, 58, 0, 0, 5, 1, 0
74, 1, 0, 59, 0, 0, 5, 1, 0
74, 1, 0, 60, 0, 0, 5, 1, 0
75, 1, 0, 57, 0, 0, 5, 1, 0
75, 1, 0, 58, 0, 0, 5, 1, 0
75, 1, 0, 59, 0, 0, 5, 1, 0
75, 1, 0, 60, 0, 0, 5, 1, 0
69, 1, 1, 57, 0, 0, 5, 1, 0
69, 1, 1, 58, 0, 0, 5, 1, 0
69, 1, 1, 59, 0, 0, 5, 1, 0
69, 1, 1, 60, 0, 0, 5, 1, 0
69, 1, 1, 57, 0, 0, 5, 1, 0
69, 1, 1, 58, 0, 0, 5, 1, 0
69, 1, 1, 59, 0, 0, 5, 1, 0
69, 1, 1, 60, 0, 0, 5, 1, 0
69, 1, 1, 52, 2, 0, 5, 2, 1
69, 1, 1, 53, 2, 0, 5, 2, 0
69, 1, 1, 54, 2, 0, 5, 2, -1
69, 1, 1, 55, 2, 0, 5, 2, -2
31, 1, 3, 151, 1, 0, 5, 1, 1
69, 1, 1, 51, 1, 0, 5, 2, 0
31, 1, 3, 152, 1, 0, 5, 1, 1
69, 1, 1, 52, 1, 0, 5, 2, -1
31, 1, 3, 153, 1, 0, 5, 1, 1
69, 1, 1, 53, 1, 0, 5, 2, -2
31, 1, 3, 154, 1, 0, 5, 1, 1
69, 1, 1, 54, 1, 0, 5, 2, -3
69, 1, 1, 65, 0, 0, 5, 1, 0
69, 1, 1, 66, 0, 0, 5, 1, 0
69, 1, 1, 67, 0, 0, 5, 1, 0
69, 1, 1, 68, 0, 0, 5, 1, 0
76, 1, 0, 57, 0, 0, 5, 1, 0
76, 1, 0, 58, 0, 0, 5, 1, 0
76, 1, 0, 59, 0, 0, 5, 1, 0
76, 1, 0, 60, 0, 0, 5, 1, 0
77, 1, 0, 57, 0, 0, 5, 1, 0
77, 1, 0, 58, 0, 0, 5, 1, 0
77, 1, 0, 59, 0, 0, 5, 1, 0
77, 1, 0, 60, 0, 0, 5, 1, 0
77, 1, 0, 61, 0, 0, 5, 1, 0
78, 1, 0, 65, 0, 0, 5, 1, 0
78, 1, 0, 66, 0, 0, 5, 1, 0
78, 1, 0, 67, 0, 0, 5, 1, 0
78, 1, 0, 68, 0, 0, 5, 1, 0
69, 1, 1, 244, 3, 0, 6, 1, 3
69, 1, 1, 245, 3, 0, 6, 1, 3
69, 1, 1, 246, 3, 0, 6, 1, 3
69, 1, 1, 247, 3, 0, 6, 1, 3
31, 1, 3, 175, 1, 0, 6, 1, 1
31, 1, 3, 176, 1, 0, 6, 1, 1
31, 1, 3, 177, 1, 0, 6, 1, 1
31, 1, 3, 178, 1, 0, 6, 1, 1
31, 1, 3, 179, 1, 0, 6, 1, 1
69, 1, 2, 97, 1, 0, 6, 2, 0
69, 1, 2, 98, 1, 0, 6, 2, -1
69, 1, 2, 99, 1, 0, 6, 2, -2
69, 1, 2, 100, 1, 0, 6, 2, -3
79, 1, 0, 57, 0, 0, 6, 1, 0
79, 1, 0, 58, 0, 0, 6, 1, 0
79, 1, 0, 59, 0, 0, 6, 1, 0
79, 1, 0, 60, 0, 0, 6, 1, 0
69, 1, 2, 95, 2, 0, 6, 2, 1
69, 1, 2, 96, 2, 0, 6, 2, 0
69, 1, 2, 97, 2, 0, 6, 2, -1
69, 1, 2, 98, 2, 0, 6, 2, -2
31, 1, 3, 275, 2, 0, 6, 1, 2
31, 1, 3, 276, 2, 0, 6, 1, 2
31, 1, 3, 277, 2, 0, 6, 1, 2
31, 1, 3, 278, 2, 0, 6, 1, 2
80, 1, 0, 65, 0, 0, 6, 1, 0
80, 1, 0, 66, 0, 0, 6, 1, 0
80, 1, 0, 67, 0, 0, 6, 1, 0
80, 1, 0, 68, 0, 0, 6, 1, 0
31, 1, 3, 248, 2, 0, 7, 1, 2
31, 1, 3, 249, 2, 0, 7, 1, 2
31, 1, 3, 250, 2, 0, 7, 1, 2
31, 1, 3, 251, 2, 0, 7, 1, 2
69, 1, 2, 65, 0, 0, 7, 1, 0
69, 1, 2, 66, 0, 0, 7, 1, 0
69, 1, 2, 67, 0, 0, 7, 1, 0
69, 1, 2, 68, 0, 0, 7, 1, 0
69, 1, 2, 69, 0, 0, 7, 1, 0
69, 1, 2, 103, 2, 0, 7, 2, 1
69, 1, 2, 104, 2, 0, 7, 2, 0
69, 1, 2, 105, 2, 0, 7, 2, -1
69, 1, 2, 106, 2, 0, 7, 2, -2
81, 1, 0, 57, 0, 0, 7, 1, 0
81, 1, 0, 58, 0, 0, 7, 1, 0
81, 1, 0, 59, 0, 0, 7, 1, 0
81, 1, 0, 60, 0, 0, 7, 1, 0
69, 1, 2, 95, 3, 0, 7, 2, 2
69, 1, 2, 96, 3, 0, 7, 2, 1
69, 1, 2, 97, 3, 0, 7, 2, 0
69, 1, 2, 98, 3, 0, 7, 2, -1
31, 1, 3, 385, 4, 0, 7, 2, 3
31, 1, 3, 386, 4, 0, 7, 2, 2
31, 1, 3, 387, 4, 0, 7, 2, 1
31, 1, 3, 388, 4, 0, 7, 2, 0
69, 1, 2, 99, 3, 0, 7, 2, 2
69, 1, 2, 100, 3, 0, 7, 2, 1
69, 1, 2, 101, 3, 0, 7, 2, 0
69, 1, 2, 102, 3, 0, 7, 2, -1
82, 1, 0, 57, 0, 0, 7, 1, 0
82, 1, 0, 58, 0, 0, 7, 1, 0
82, 1, 0, 59, 0, 0, 7, 1, 0
82, 1, 0, 60, 0, 0, 7, 1, 0
69, 1, 2, 103, 1, 0, 7, 2, 0
69, 1, 2, 104, 1, 0, 7, 2, -1
69, 1, 2, 105, 1, 0, 7, 2, -2
69, 1, 2, 106, 1, 0, 7, 2, -3
83, 1, 0, 36, 0, 0, 7, 2, -1
83, 1, 0, 37, 0, 0, 7, 2, -2
83, 1, 0, 38, 0, 0, 7, 2, -3
83, 1, 0, 39, 0, 0, 7, 2, -4
31, 1, 4, 65, 0, 0, 7, 1, 0
69, 1, 2, 141, 2, 0, 7, 1, 2
31, 1, 4, 66, 0, 0, 7, 1, 0
69, 1, 2, 142, 2, 0, 7, 1, 2
31, 1, 4, 67, 0, 0, 7, 1, 0
69, 1, 2, 143, 2, 0, 7, 1, 2
31, 1, 4, 68, 0, 0, 7, 1, 0
31, 1, 4, 65, 0, 0, 7, 1, 0
69, 1, 2, 144, 2, 0, 7, 1, 2
31, 1, 4, 66, 0, 0, 7, 1, 0
31, 1, 4, 67, 0, 0, 7, 1, 0
31, 1, 4, 68, 0, 0, 7, 1, 0
31, 1, 4, 142, 1, 0, 8, 1, 1
31, 1, 4, 143, 1, 0, 8, 1, 1
31, 1, 4, 144, 1, 0, 8, 1, 1
31, 1, 4, 145, 1, 0, 8, 1, 1
84, 1, 0, 57, 0, 0, 8, 1, 0
84, 1, 0, 58, 0, 0, 8, 1, 0
84, 1, 0, 59, 0, 0, 8, 1, 0
84, 1, 0, 60, 0, 0, 8, 1, 0
31, 1, 4, 65, 0, 0, 8, 1, 0
31, 1, 4, 66, 0, 0, 8, 1, 0
31, 1, 4, 67, 0, 0, 8, 1, 0
31, 1, 4, 141, 1, 0, 8, 1, 1
31, 1, 4, 68, 0, 0, 8, 1, 0
31, 1, 4, 142, 1, 0, 8, 1, 1
31, 1, 4, 143, 1, 0, 8, 1, 1
31, 1, 4, 144, 1, 0, 8, 1, 1
69, 1, 2, 50, 1, 0, 8, 2, 0
69, 1, 2, 51, 1, 0, 8, 2, -1
69, 1, 2, 52, 1, 0, 8, 2, -2
69, 1, 2, 53, 1, 0, 8, 2, -3
31, 1, 4, 142, 1, 0, 8, 1, 1
31, 1, 4, 143, 1, 0, 8, 1, 1
31, 1, 4, 144, 1, 0, 8, 1, 1
69, 1, 3, 75, 0, 0, 8, 1, 0
31, 1, 4, 145, 1, 0, 8, 1, 1
69, 1, 3, 76, 0, 0, 8, 1, 0
69, 1, 3, 77, 0, 0, 8, 1, 0
69, 1, 3, 78, 0, 0, 8, 1, 0
85, 1, 0, 75, 0, 0, 8, 1, 0
85, 1, 0, 76, 0, 0, 8, 1, 0
85, 1, 0, 77, 0, 0, 8, 1, 0
85, 1, 0, 78, 0, 0, 8, 1, 0
69, 1, 3, 58, 1, 0, 8, 2, 0
69, 1, 3, 59, 1, 0, 8, 2, -1
69, 1, 3, 60, 1, 0, 8, 2, -2
69, 1, 3, 61, 1, 0, 8, 2, -3
69, 1, 3, 65, 0, 0, 8, 1, 0
69, 1, 3, 66, 0, 0, 8, 1, 0
69, 1, 3, 67, 0, 0, 8, 1, 0
69, 1, 3, 68, 0, 0, 8, 1, 0
69, 1, 2, 176, 3, 0, 8, 2, 2
69, 1, 2, 177, 3, 0, 8, 2, 1
69, 1, 2, 178, 3, 0, 8, 2, 0
69, 1, 2, 179, 3, 0, 8, 2, -1
87, 1, 0, 65, 0, 0, 9, 1, 0
