key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,drown
192, 1, 5, 100, 0, 0, 8, 0
239, 1, 7, 55, 0, 0, 8, 1
174, 1, 3, 100, 0, 0, 8, 0
174, 1, 3, 100, 0, 0, 8, 0
174, 1, 4, 167, 2, 1, 8, 1
192, 1, 5, 100, 0, 0, 8, 0
239, 1, 6, 100, 0, 0, 8, 0
239, 1, 6, 100, 0, 0, 8, 0
239, 1, 6, 100, 0, 0, 8, 0
239, 1, 6, 100, 0, 0, 8, 0
239, 1, 6, 100, 0, 0, 8, 0
239, 1, 6, 100, 0, 0, 8, 0
174, 1, 3, 176, 1, 0, 8, 1
28, 1, 3, 100, 0, 0, 8, 0
239, 1, 5, 121, 2, 1, 8, 1
239, 1, 6, 200, 1, 0, 8, 0
239, 1, 7, 72, 0, 0, 8, 1
239, 1, 6, 200, 1, 1, 8, 0
239, 1, 6, 200, 1, 1, 8, 0
192, 1, 5, 100, 0, 0, 8, 0
239, 1, 6, 204, 2, 1, 8, 1
239, 1, 6, 100, 0, 0, 8, 0
174, 1, 3, 200, 1, 0, 8, 0
239, 1, 6, 100, 0, 0, 8, 0
239, 1, 6, 53, 1, 0, 8, 1
239, 1, 7, 100, 0, 0, 9, 0
239, 1, 7, 45, 0, 0, 9, 1
192, 1, 4, 149, 2, 2, 9, 1
239, 1, 8, 100, 0, 0, 9, 0
239, 1, 7, 100, 0, 0, 9, 0
239, 1, 7, 52, 0, 0, 9, 1
174, 1, 4, 41, 0, 0, 9, 1
239, 1, 6, 100, 0, 0, 9, 0
192, 1, 5, 100, 0, 0, 9, 0
192, 1, 5, 100, 0, 0, 9, 0
174, 1, 4, 44, 0, 0, 9, 1
239, 1, 7, 100, 0, 0, 9, 0
239, 1, 6, 100, 0, 0, 9, 0
174, 1, 5, 77, 2, 1, 9, 1
239, 1, 8, 112, 2, 1, 9, 1
239, 1, 7, 52, 1, 0, 9, 1
239, 1, 7, 100, 0, 0, 9, 0
239, 1, 7, 100, 0, 0, 9, 0
28, 1, 1, 233, 2, 1, 9, 0
239, 1, 7, 102, 1, 0, 9, 1
239, 1, 6, 77, 1, 0, 9, 1
239, 1, 7, 66, 0, 0, 9, 1
239, 1, 6, 132, 5, 3, 9, 1
239, 1, 6, 62, 1, 1, 9, 1
28, 1, 3, 23, 0, 0, 9, 1
239, 1, 8, 100, 0, 0, 9, 0
239, 1, 5, 300, 2, 1, 9, 0
239, 1, 6, 141, 1, 1, 9, 1
239, 1, 7, 126, 1, 1, 9, 1
239, 1, 7, 47, 0, 0, 9, 1
239, 1, 6, 100, 0, 0, 9, 0
239, 1, 6, 100, 0, 0, 9, 0
174, 1, 3, 294, 2, 2, 9, 0
261, 1, 5, 69, 0, 0, 9, 1
174, 1, 6, 54, 1, 0, 9, 1
261, 1, 4, 333, 4, 3, 9, 1
239, 1, 7, 58, 0, 0, 9, 1
192, 1, 4, 200, 1, 0, 9, 0
192, 1, 4, 200, 1, 1, 9, 0
192, 1, 5, 183, 1, 0, 9, 1
174, 1, 4, 149, 1, 1, 9, 1
174, 1, 6, 61, 0, 0, 9, 1
239, 1, 7, 100, 0, 0, 10, 0
239, 1, 7, 100, 0, 0, 10, 0
239, 1, 7, 100, 0, 0, 10, 0
239, 1, 7, 100, 0, 0, 10, 0
174, 1, 4, 88, 1, 1, 10, 1
239, 1, 6, 186, 1, 1, 10, 1
261, 1, 5, 100, 1, 0, 10, 0
239, 1, 5, 218, 4, 2, 10, 1
239, 1, 5, 310, 3, 3, 10, 0
239, 1, 6, 100, 0, 0, 10, 0
239, 1, 6, 100, 0, 0, 10, 0
239, 1, 6, 277, 2, 0, 10, 0
174, 1, 5, 126, 2, 1, 10, 1
239, 1, 7, 100, 0, 0, 10, 0
192, 1, 6, 100, 0, 0, 10, 0
239, 1, 6, 100, 0, 0, 10, 0
239, 1, 6, 100, 0, 0, 10, 0
174, 1, 4, 100, 0, 0, 10, 0
174, 1, 2, 400, 3, 2, 10, 0
239, 1, 7, 27, 0, 0, 10, 1
239, 1, 8, 100, 0, 0, 10, 0
28, 1, 3, 200, 1, 0, 10, 0
261, 1, 5, 99, 0, 0, 10, 1
261, 1, 5, 100, 0, 0, 10, 0
261, 1, 5, 100, 0, 0, 10, 0
174, 1, 6, 45, 0, 0, 10, 1
28, 1, 1, 300, 2, 1, 10, 0
192, 1, 3, 335, 5, 1, 10, 1
239, 1, 5, 60, 1, 0, 10, 1
239, 1, 8, 36, 0, 0, 10, 1
239, 1, 4, 357, 3, 2, 10, 1
239, 1, 7, 100, 0, 0, 10, 0
239, 1, 7, 100, 0, 0, 10, 0
239, 1, 7, 100, 0, 0, 10, 0
192, 1, 5, 200, 1, 0, 10, 0
239, 1, 6, 200, 1, 0, 10, 0
239, 1, 7, 144, 1, 0, 10, 1
174, 1, 5, 100, 0, 0, 10, 0
192, 1, 5, 77, 0, 0, 10, 1
239, 1, 7, 200, 1, 0, 10, 0
239, 1, 8, 80, 0, 0, 10, 1
239, 1, 7, 114, 1, 0, 10, 1
261, 1, 5, 154, 3, 1, 10, 1
261, 1, 6, 68, 0, 0, 10, 1
239, 1, 6, 200, 1, 0, 10, 0
192, 1, 5, 200, 1, 0, 10, 0
28, 1, 3, 100, 0, 0, 10, 0
192, 1, 6, 149, 1, 0, 11, 1
261, 1, 6, 72, 0, 0, 11, 1
239, 1, 7, 68, 4, 0, 11, 1
28, 1, 2, 334, 3, 1, 11, 1
28, 1, 2, 200, 1, 1, 11, 0
28, 1, 2, 200, 1, 0, 11, 0
261, 1, 5, 141, 4, 0, 11, 1
174, 1, 5, 84, 1, 1, 11, 1
192, 1, 5, 100, 0, 0, 11, 0
192, 1, 5, 100, 0, 0, 11, 0
192, 1, 5, 100, 0, 0, 11, 0
239, 1, 10, 100, 0, 0, 11, 0
239, 1, 10, 100, 0, 0, 11, 0
261, 1, 6, 63, 1, 1, 11, 1
239, 1, 5, 100, 0, 0, 11, 0
239, 1, 8, 200, 1, 0, 11, 0
174, 1, 5, 100, 0, 0, 11, 0
239, 1, 8, 77, 0, 0, 11, 1
192, 1, 4, 300, 2, 2, 11, 0
239, 1, 7, 225, 4, 2, 11, 1
239, 1, 6, 86, 0, 0, 11, 1
239, 1, 7, 100, 0, 0, 11, 0
239, 1, 5, 404, 5, 3, 11, 1
261, 1, 6, 100, 0, 0, 11, 0
239, 1, 7, 100, 0, 0, 11, 0
239, 1, 7, 100, 0, 0, 11, 0
239, 1, 6, 100, 0, 0, 11, 0
239, 1, 6, 27, 0, 0, 11, 1
239, 1, 7, 256, 2, 1, 11, 1
239, 1, 8, 100, 0, 0, 11, 0
239, 1, 8, 90, 1, 0, 11, 1
239, 1, 8, 100, 0, 0, 11, 0
239, 1, 8, 100, 0, 0, 11, 0
239, 1, 6, 100, 0, 0, 11, 0
239, 1, 8, 100, 0, 0, 11, 0
