key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,causeOfDeath,fitness
34, 1, 0, 67, 0, 0, 9, 1, 0
34, 1, 0, 68, 0, 0, 9, 1, 0
21, 1, 1, 57, 0, 0, 9, 1, 0
21, 1, 1, 58, 0, 0, 9, 1, 0
21, 1, 1, 59, 0, 0, 9, 1, 0
21, 1, 1, 60, 0, 0, 9, 1, 0
21, 1, 1, 76, 0, 0, 9, 1, 0
21, 1, 1, 77, 0, 0, 9, 1, 0
21, 1, 1, 78, 0, 0, 9, 1, 0
21, 1, 1, 79, 0, 0, 10, 1, 0
35, 1, 0, 75, 0, 0, 10, 1, 0
35, 1, 0, 76, 0, 0, 10, 1, 0
35, 1, 0, 77, 0, 0, 10, 1, 0
35, 1, 0, 78, 0, 0, 10, 1, 0
36, 1, 0, 60, 0, 0, 10, 1, 0
36, 1, 0, 61, 0, 0, 10, 1, 0
36, 1, 0, 62, 0, 0, 10, 1, 0
36, 1, 0, 63, 0, 0, 10, 1, 0
37, 1, 0, 43, 0, 0, 10, 2, -1
37, 1, 0, 44, 0, 0, 10, 2, -2
37, 1, 0, 45, 0, 0, 10, 2, -3
37, 1, 0, 46, 0, 0, 10, 2, -4
21, 1, 1, 124, 1, 0, 10, 1, 1
21, 1, 1, 125, 1, 0, 10, 1, 1
21, 1, 1, 126, 1, 0, 10, 1, 1
21, 1, 1, 127, 1, 0, 10, 1, 1
38, 1, 0, 60, 1, 0, 10, 2, 0
38, 1, 0, 61, 1, 0, 10, 2, -1
38, 1, 0, 62, 1, 0, 11, 2, -2
38, 1, 0, 63, 1, 0, 11, 2, -3
21, 1, 1, 57, 0, 0, 11, 1, 0
21, 1, 1, 58, 0, 0, 11, 1, 0
21, 1, 1, 59, 0, 0, 11, 1, 0
21, 1, 1, 60, 0, 0, 11, 1, 0
21, 1, 1, 76, 0, 0, 11, 1, 0
21, 1, 1, 77, 0, 0, 11, 1, 0
21, 1, 1, 78, 0, 0, 11, 1, 0
21, 1, 1, 79, 0, 0, 11, 1, 0
21, 1, 1, 65, 0, 0, 11, 1, 0
21, 1, 1, 66, 0, 0, 11, 1, 0
21, 1, 1, 67, 0, 0, 11, 1, 0
21, 1, 1, 68, 0, 0, 11, 1, 0
40, 1, 0, 57, 0, 0, 11, 1, 0
40, 1, 0, 58, 0, 0, 11, 1, 0
40, 1, 0, 59, 0, 0, 11, 1, 0
40, 1, 0, 60, 0, 0, 12, 1, 0
21, 1, 2, 65, 0, 0, 12, 1, 0
21, 1, 2, 66, 0, 0, 12, 1, 0
21, 1, 2, 67, 0, 0, 12, 1, 0
21, 1, 2, 68, 0, 0, 12, 1, 0
39, 1, 0, 126, 3, 0, 12, 2, 2
39, 1, 0, 127, 3, 0, 12, 2, 1
39, 1, 0, 128, 3, 0, 12, 2, 0
39, 1, 0, 129, 3, 0, 12, 2, -1
41, 1, 0, 57, 0, 0, 12, 1, 0
41, 1, 0, 58, 0, 0, 12, 1, 0
41, 1, 0, 59, 0, 0, 12, 1, 0
41, 1, 0, 60, 0, 0, 12, 1, 0
42, 1, 0, 65, 0, 0, 12, 1, 0
42, 1, 0, 66, 0, 0, 12, 1, 0
42, 1, 0, 67, 0, 0, 12, 1, 0
42, 1, 0, 68, 0, 0, 12, 1, 0
21, 1, 2, 65, 0, 0, 13, 1, 0
21, 1, 2, 66, 0, 0, 13, 1, 0
21, 1, 2, 67, 0, 0, 13, 1, 0
21, 1, 2, 68, 0, 0, 13, 1, 0
39, 1, 1, 57, 0, 0, 13, 1, 0
39, 1, 1, 58, 0, 0, 13, 1, 0
39, 1, 1, 59, 0, 0, 13, 1, 0
39, 1, 1, 60, 0, 0, 13, 1, 0
39, 1, 1, 96, 3, 0, 14, 2, 2
39, 1, 1, 97, 3, 0, 14, 2, 1
39, 1, 1, 65, 0, 0, 14, 1, 0
39, 1, 1, 98, 3, 0, 14, 2, 0
39, 1, 1, 66, 0, 0, 14, 1, 0
39, 1, 1, 99, 3, 0, 14, 2, -1
39, 1, 1, 67, 0, 0, 14, 1, 0
39, 1, 1, 68, 0, 0, 14, 1, 0
39, 1, 1, 88, 1, 0, 14, 2, 0
39, 1, 1, 89, 1, 0, 14, 2, -1
39, 1, 1, 90, 1, 0, 14, 2, -2
39, 1, 1, 57, 0, 0, 14, 1, 0
43, 1, 0, 144, 3, 0, 14, 2, 2
39, 1, 1, 91, 1, 0, 14, 2, -3
39, 1, 1, 58, 0, 0, 14, 1, 0
43, 1, 0, 145, 3, 0, 14, 2, 1
39, 1, 1, 92, 1, 0, 14, 2, -4
39, 1, 1, 59, 0, 0, 14, 1, 0
43, 1, 0, 146, 3, 0, 14, 2, 0
39, 1, 1, 60, 0, 0, 14, 1, 0
43, 1, 0, 147, 3, 0, 14, 2, -1
44, 1, 0, 75, 0, 0, 15, 1, 0
44, 1, 0, 76, 0, 0, 15, 1, 0
44, 1, 0, 77, 0, 0, 15, 1, 0
44, 1, 0, 78, 0, 0, 15, 1, 0
47, 1, 0, 65, 0, 0, 15, 1, 0
47, 1, 0, 66, 0, 0, 15, 1, 0
47, 1, 0, 67, 0, 0, 15, 1, 0
47, 1, 0, 68, 0, 0, 15, 1, 0
45, 1, 0, 75, 0, 0, 15, 1, 0
45, 1, 0, 76, 0, 0, 15, 1, 0
45, 1, 0, 77, 0, 0, 15, 1, 0
45, 1, 0, 78, 0, 0, 15, 1, 0
43, 1, 1, 75, 0, 0, 16, 1, 0
43, 1, 1, 76, 0, 0, 16, 1, 0
43, 1, 1, 77, 0, 0, 16, 1, 0
43, 1, 1, 78, 0, 0, 16, 1, 0
43, 1, 1, 65, 0, 0, 16, 1, 0
43, 1, 1, 66, 0, 0, 16, 1, 0
43, 1, 1, 67, 0, 0, 16, 1, 0
43, 1, 1, 68, 0, 0, 16, 1, 0
39, 1, 2, 173, 1, 0, 17, 1, 1
39, 1, 2, 174, 1, 0, 17, 1, 1
39, 1, 2, 175, 1, 0, 17, 1, 1
39, 1, 2, 176, 1, 0, 17, 1, 1
48, 1, 0, 75, 0, 0, 17, 1, 0
48, 1, 0, 76, 0, 0, 17, 1, 0
48, 1, 0, 77, 0, 0, 17, 1, 0
48, 1, 0, 78, 0, 0, 17, 1, 0
46, 1, 0, 172, 3, 0, 17, 1, 3
46, 1, 0, 173, 3, 0, 17, 1, 3
46, 1, 0, 174, 3, 0, 17, 1, 3
46, 1, 0, 175, 3, 0, 17, 1, 3
49, 1, 0, 63, 0, 0, 17, 1, 0
49, 1, 0, 64, 0, 0, 17, 1, 0
49, 1, 0, 65, 0, 0, 17, 1, 0
49, 1, 0, 66, 0, 0, 17, 1, 0
50, 1, 0, 57, 0, 0, 18, 1, 0
50, 1, 0, 58, 0, 0, 18, 1, 0
50, 1, 0, 59, 0, 0, 18, 1, 0
50, 1, 0, 60, 0, 0, 18, 1, 0
51, 1, 0, 57, 0, 0, 18, 1, 0
51, 1, 0, 58, 0, 0, 18, 1, 0
51, 1, 0, 59, 0, 0, 18, 1, 0
51, 1, 0, 60, 0, 0, 18, 1, 0
43, 1, 1, 111, 1, 0, 19, 2, -4
43, 1, 1, 112, 1, 0, 19, 2, -9
43, 1, 1, 113, 1, 0, 19, 2, -14
43, 1, 1, 114, 1, 0, 19, 2, -19
46, 1, 1, 65, 0, 0, 19, 1, 0
46, 1, 1, 66, 0, 0, 19, 1, 0
46, 1, 1, 67, 0, 0, 19, 1, 0
46, 1, 1, 68, 0, 0, 19, 1, 0
46, 1, 1, 99, 2, 0, 19, 2, -3
46, 1, 1, 100, 2, 0, 19, 2, -8
46, 1, 1, 101, 2, 0, 19, 2, -13
46, 1, 1, 102, 2, 0, 19, 2, -18
52, 1, 0, 65, 0, 0, 19, 1, 0
52, 1, 0, 66, 0, 0, 19, 1, 0
52, 1, 0, 67, 0, 0, 19, 1, 0
52, 1, 0, 68, 0, 0, 19, 1, 0
53, 1, 0, 59, 0, 0, 20, 1, 0
53, 1, 0, 60, 0, 0, 20, 1, 0
46, 1, 1, 57, 0, 0, 20, 1, 0
53, 1, 0, 61, 0, 0, 20, 1, 0
46, 1, 1, 58, 0, 0, 20, 1, 0
53, 1, 0, 62, 0, 0, 20, 1, 0
46, 1, 1, 59, 0, 0, 20, 1, 0
46, 1, 1, 60, 0, 0, 20, 1, 0
46, 1, 1, 61, 1, 0, 20, 2, -4
46, 1, 1, 62, 1, 0, 20, 2, -9
46, 1, 1, 63, 1, 0, 20, 2, -14
46, 1, 1, 64, 1, 0, 20, 2, -19
43, 1, 1, 212, 3, 0, 20, 1, 3
43, 1, 1, 213, 3, 0, 20, 1, 3
43, 1, 1, 214, 3, 0, 20, 1, 3
43, 1, 1, 215, 3, 0, 20, 1, 3
54, 1, 0, 67, 0, 0, 20, 1, 0
54, 1, 0, 68, 0, 0, 20, 1, 0
54, 1, 0, 69, 0, 0, 20, 1, 0
54, 1, 0, 70, 0, 0, 20, 1, 0
46, 1, 1, 65, 0, 0, 21, 1, 0
55, 1, 0, 64, 1, 0, 21, 2, -4
46, 1, 1, 66, 0, 0, 21, 1, 0
55, 1, 0, 65, 1, 0, 21, 2, -9
46, 1, 1, 67, 0, 0, 21, 1, 0
55, 1, 0, 66, 1, 0, 21, 2, -14
46, 1, 1, 68, 0, 0, 21, 1, 0
55, 1, 0, 67, 1, 0, 21, 2, -19
56, 1, 0, 57, 0, 0, 21, 1, 0
43, 1, 2, 24, 0, 0, 21, 2, -5
56, 1, 0, 58, 0, 0, 21, 1, 0
43, 1, 2, 25, 0, 0, 21, 2, -10
56, 1, 0, 59, 0, 0, 21, 1, 0
43, 1, 2, 26, 0, 0, 21, 2, -15
56, 1, 0, 60, 0, 0, 21, 1, 0
43, 1, 2, 27, 0, 0, 21, 2, -20
43, 1, 2, 57, 0, 0, 21, 1, 0
43, 1, 2, 58, 0, 0, 21, 1, 0
43, 1, 2, 59, 0, 0, 21, 1, 0
43, 1, 2, 60, 0, 0, 21, 1, 0
57, 1, 0, 57, 0, 0, 22, 1, 0
57, 1, 0, 58, 0, 0, 22, 1, 0
57, 1, 0, 59, 0, 0, 22, 1, 0
57, 1, 0, 60, 0, 0, 22, 1, 0
58, 1, 0, 60, 0, 0, 22, 1, 0
58, 1, 0, 61, 0, 0, 22, 1, 0
58, 1, 0, 62, 0, 0, 22, 1, 0
58, 1, 0, 63, 0, 0, 22, 1, 0
43, 1, 2, 75, 0, 0, 22, 1, 0
43, 1, 2, 76, 0, 0, 22, 1, 0
43, 1, 2, 77, 0, 0, 22, 1, 0
43, 1, 2, 78, 0, 0, 22, 1, 0
43, 1, 2, 60, 0, 0, 22, 1, 0
43, 1, 2, 61, 0, 0, 22, 1, 0
43, 1, 2, 62, 0, 0, 22, 1, 0
43, 1, 2, 63, 0, 0, 22, 1, 0
43, 1, 2, 102, 1, 0, 22, 2, -4
43, 1, 2, 103, 1, 0, 22, 2, -9
43, 1, 2, 104, 1, 0, 22, 2, -14
43, 1, 2, 105, 1, 0, 22, 2, -19
46, 1, 1, 57, 0, 0, 23, 1, 0
46, 1, 1, 58, 0, 0, 23, 1, 0
46, 1, 1, 59, 0, 0, 23, 1, 0
46, 1, 1, 60, 0, 0, 23, 1, 0
43, 1, 2, 75, 0, 0, 23, 1, 0
43, 1, 2, 76, 0, 0, 23, 1, 0
43, 1, 2, 77, 0, 0, 23, 1, 0
43, 1, 2, 78, 0, 0, 23, 1, 0
39, 1, 2, 57, 1, 0, 23, 2, -4
39, 1, 2, 58, 1, 0, 23, 2, -9
39, 1, 2, 59, 1, 0, 23, 2, -14
39, 1, 2, 60, 1, 0, 23, 2, -19
43, 1, 1, 88, 1, 0, 23, 2, -4
43, 1, 1, 89, 1, 0, 23, 2, -9
43, 1, 1, 90, 1, 0, 24, 2, -14
43, 1, 1, 91, 1, 0, 24, 2, -19
43, 1, 1, 91, 1, 0, 24, 2, -4
43, 1, 1, 92, 1, 0, 24, 2, -9
43, 1, 1, 93, 1, 0, 24, 2, -14
43, 1, 1, 94, 1, 0, 24, 2, -19
59, 1, 0, 54, 0, 0, 24, 1, 0
59, 1, 0, 55, 0, 0, 24, 1, 0
59, 1, 0, 56, 0, 0, 24, 1, 0
59, 1, 0, 57, 0, 0, 24, 1, 0
60, 1, 0, 57, 0, 0, 24, 1, 0
60, 1, 0, 58, 0, 0, 24, 1, 0
60, 1, 0, 59, 0, 0, 24, 1, 0
60, 1, 0, 60, 0, 0, 24, 1, 0
61, 1, 0, 57, 0, 0, 24, 1, 0
61, 1, 0, 58, 0, 0, 24, 1, 0
61, 1, 0, 59, 0, 0, 24, 1, 0
61, 1, 0, 60, 0, 0, 24, 1, 0
64, 1, 0, 57, 0, 0, 25, 1, 0
64, 1, 0, 58, 0, 0, 25, 1, 0
64, 1, 0, 59, 0, 0, 25, 1, 0
64, 1, 0, 60, 0, 0, 25, 1, 0
63, 1, 0, 75, 0, 0, 25, 1, 0
63, 1, 0, 76, 0, 0, 25, 1, 0
63, 1, 0, 77, 0, 0, 25, 1, 0
63, 1, 0, 78, 0, 0, 25, 1, 0
62, 1, 0, 86, 1, 0, 25, 2, -4
62, 1, 0, 87, 1, 0, 25, 2, -9
62, 1, 0, 88, 1, 0, 25, 2, -14
62, 1, 0, 89, 1, 0, 25, 2, -19
65, 1, 0, 63, 0, 0, 25, 2, -5
65, 1, 0, 64, 0, 0, 25, 2, -10
65, 1, 0, 65, 0, 0, 25, 2, -15
65, 1, 0, 66, 0, 0, 25, 2, -20
66, 1, 0, 57, 0, 0, 25, 1, 0
66, 1, 0, 58, 0, 0, 25, 1, 0
66, 1, 0, 59, 0, 0, 25, 1, 0
66, 1, 0, 60, 0, 0, 25, 1, 0
68, 1, 0, 37, 0, 0, 25, 2, -5
68, 1, 0, 38, 0, 0, 26, 2, -10
68, 1, 0, 39, 0, 0, 26, 2, -15
68, 1, 0, 40, 0, 0, 26, 2, -20
67, 1, 0, 65, 0, 0, 26, 1, 0
67, 1, 0, 66, 0, 0, 26, 1, 0
67, 1, 0, 67, 0, 0, 26, 1, 0
67, 1, 0, 68, 0, 0, 26, 1, 0
69, 1, 0, 57, 0, 0, 26, 1, 0
70, 1, 0, 48, 0, 0, 26, 2, -5
69, 1, 0, 58, 0, 0, 26, 1, 0
70, 1, 0, 49, 0, 0, 26, 2, -10
69, 1, 0, 59, 0, 0, 26, 1, 0
70, 1, 0, 50, 0, 0, 26, 2, -15
69, 1, 0, 60, 0, 0, 26, 1, 0
70, 1, 0, 51, 0, 0, 26, 2, -20
71, 1, 0, 57, 0, 0, 26, 1, 0
71, 1, 0, 58, 0, 0, 26, 1, 0
71, 1, 0, 59, 0, 0, 26, 1, 0
71, 1, 0, 60, 0, 0, 26, 1, 0
72, 1, 0, 60, 0, 0, 27, 1, 0
72, 1, 0, 61, 0, 0, 27, 1, 0
72, 1, 0, 62, 0, 0, 27, 1, 0
72, 1, 0, 63, 0, 0, 27, 1, 0
72, 1, 0, 64, 0, 0, 27, 1, 0
75, 1, 0, 56, 0, 0, 27, 2, -5
74, 1, 0, 57, 0, 0, 27, 1, 0
75, 1, 0, 57, 0, 0, 27, 2, -10
74, 1, 0, 58, 0, 0, 27, 1, 0
75, 1, 0, 58, 0, 0, 27, 2, -15
74, 1, 0, 59, 0, 0, 27, 1, 0
75, 1, 0, 59, 0, 0, 27, 2, -20
74, 1, 0, 60, 0, 0, 27, 1, 0
73, 1, 0, 76, 0, 0, 27, 1, 0
73, 1, 0, 77, 0, 0, 27, 1, 0
73, 1, 0, 78, 0, 0, 27, 1, 0
73, 1, 0, 79, 0, 0, 27, 1, 0
77, 1, 0, 51, 0, 0, 27, 2, -5
77, 1, 0, 52, 0, 0, 27, 2, -10
77, 1, 0, 53, 0, 0, 27, 2, -15
76, 1, 0, 65, 0, 0, 27, 1, 0
77, 1, 0, 54, 0, 0, 27, 2, -20
76, 1, 0, 66, 0, 0, 27, 1, 0
77, 1, 0, 55, 0, 0, 27, 2, -25
76, 1, 0, 67, 0, 0, 27, 1, 0
76, 1, 0, 68, 0, 0, 27, 1, 0
78, 1, 0, 57, 0, 0, 28, 1, 0
78, 1, 0, 58, 0, 0, 28, 1, 0
79, 1, 0, 57, 0, 0, 28, 1, 0
78, 1, 0, 59, 0, 0, 28, 1, 0
79, 1, 0, 58, 0, 0, 28, 1, 0
78, 1, 0, 60, 0, 0, 28, 1, 0
79, 1, 0, 59, 0, 0, 28, 1, 0
79, 1, 0, 60, 0, 0, 28, 1, 0
80, 1, 0, 66, 0, 0, 28, 2, -5
80, 1, 0, 67, 0, 0, 28, 2, -10
80, 1, 0, 68, 0, 0, 28, 2, -15
80, 1, 0, 69, 0, 0, 28, 2, -20
81, 1, 0, 65, 0, 0, 28, 1, 0
81, 1, 0, 66, 0, 0, 29, 1, 0
82, 1, 0, 63, 0, 0, 29, 1, 0
81, 1, 0, 67, 0, 0, 29, 1, 0
82, 1, 0, 64, 0, 0, 29, 1, 0
82, 1, 0, 65, 0, 0, 29, 1, 0
82, 1, 0, 66, 0, 0, 29, 1, 0
83, 1, 0, 65, 0, 0, 29, 1, 0
83, 1, 0, 66, 0, 0, 29, 1, 0
84, 1, 0, 65, 0, 0, 29, 1, 0
83, 1, 0, 67, 0, 0, 29, 1, 0
84, 1, 0, 66, 0, 0, 29, 1, 0
83, 1, 0, 68, 0, 0, 29, 1, 0
84, 1, 0, 67, 0, 0, 29, 1, 0
84, 1, 0, 68, 0, 0, 29, 1, 0
87, 1, 0, 56, 0, 0, 29, 2, -5
87, 1, 0, 57, 0, 0, 29, 2, -10
87, 1, 0, 58, 0, 0, 30, 2, -15
87, 1, 0, 59, 0, 0, 30, 2, -20
86, 1, 0, 65, 0, 0, 30, 1, 0
86, 1, 0, 66, 0, 0, 30, 1, 0
86, 1, 0, 67, 0, 0, 30, 1, 0
86, 1, 0, 68, 0, 0, 30, 1, 0
85, 1, 0, 105, 1, 0, 30, 1, 1
85, 1, 0, 106, 1, 0, 30, 1, 1
85, 1, 0, 107, 1, 0, 30, 1, 1
85, 1, 0, 108, 1, 0, 30, 1, 1
89, 1, 0, 65, 0, 0, 30, 1, 0
89, 1, 0, 66, 0, 0, 30, 1, 0
89, 1, 0, 67, 0, 0, 30, 1, 0
89, 1, 0, 68, 0, 0, 30, 1, 0
89, 1, 0, 69, 0, 0, 30, 1, 0
90, 1, 0, 57, 0, 0, 30, 1, 0
90, 1, 0, 58, 0, 0, 30, 1, 0
90, 1, 0, 59, 0, 0, 30, 1, 0
90, 1, 0, 60, 0, 0, 31, 1, 0
91, 1, 0, 65, 0, 0, 31, 1, 0
91, 1, 0, 66, 0, 0, 31, 1, 0
91, 1, 0, 67, 0, 0, 31, 1, 0
91, 1, 0, 68, 0, 0, 31, 1, 0
92, 1, 0, 57, 0, 0, 31, 1, 0
92, 1, 0, 58, 0, 0, 31, 1, 0
92, 1, 0, 59, 0, 0, 31, 1, 0
92, 1, 0, 60, 0, 0, 31, 1, 0
85, 1, 1, 65, 0, 0, 31, 1, 0
85, 1, 1, 66, 0, 0, 31, 1, 0
85, 1, 1, 67, 0, 0, 31, 1, 0
85, 1, 1, 68, 0, 0, 31, 1, 0
93, 1, 0, 57, 0, 0, 31, 1, 0
93, 1, 0, 58, 0, 0, 31, 1, 0
93, 1, 0, 59, 0, 0, 31, 1, 0
93, 1, 0, 60, 0, 0, 31, 1, 0
85, 1, 1, 57, 0, 0, 32, 1, 0
85, 1, 1, 58, 0, 0, 32, 1, 0
85, 1, 1, 59, 0, 0, 32, 1, 0
85, 1, 1, 60, 0, 0, 32, 1, 0
94, 1, 0, 55, 0, 0, 32, 2, -5
94, 1, 0, 56, 0, 0, 32, 2, -10
94, 1, 0, 57, 0, 0, 32, 2, -15
94, 1, 0, 58, 0, 0, 32, 2, -20
95, 1, 0, 65, 0, 0, 32, 1, 0
95, 1, 0, 66, 0, 0, 32, 1, 0
95, 1, 0, 67, 0, 0, 32, 1, 0
95, 1, 0, 68, 0, 0, 32, 1, 0
85, 1, 1, 65, 0, 0, 33, 1, 0
85, 1, 1, 66, 0, 0, 33, 1, 0
85, 1, 1, 67, 0, 0, 33, 1, 0
85, 1, 1, 68, 0, 0, 33, 1, 0
88, 1, 0, 213, 3, 0, 33, 1, 3
88, 1, 0, 214, 3, 0, 33, 1, 3
85, 1, 1, 57, 0, 0, 33, 1, 0
88, 1, 0, 215, 3, 0, 33, 1, 3
85, 1, 1, 58, 0, 0, 33, 1, 0
88, 1, 0, 216, 3, 0, 33, 1, 3
