key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,causeOfDeath,fitness
28, 1, 0, 76, 0, 0, 2, 1, 0
28, 1, 0, 77, 0, 0, 2, 1, 0
28, 1, 0, 78, 0, 0, 2, 1, 0
28, 1, 0, 79, 0, 0, 2, 1, 0
33, 1, 0, 18, 0, 0, 2, 2, -1
33, 1, 0, 19, 0, 0, 2, 2, -2
33, 1, 0, 20, 0, 0, 2, 2, -3
33, 1, 0, 21, 0, 0, 2, 2, -4
31, 1, 0, 65, 0, 0, 2, 1, 0
31, 1, 0, 66, 0, 0, 2, 1, 0
31, 1, 0, 67, 0, 0, 2, 1, 0
31, 1, 0, 68, 0, 0, 2, 1, 0
34, 1, 0, 35, 0, 0, 2, 2, -1
34, 1, 0, 36, 0, 0, 2, 2, -2
34, 1, 0, 37, 0, 0, 2, 2, -3
34, 1, 0, 38, 0, 0, 2, 2, -4
32, 1, 0, 57, 0, 0, 2, 1, 0
32, 1, 0, 58, 0, 0, 2, 1, 0
32, 1, 0, 59, 0, 0, 2, 1, 0
32, 1, 0, 60, 0, 0, 2, 1, 0
35, 1, 0, 65, 0, 0, 2, 1, 0
35, 1, 0, 66, 0, 0, 2, 1, 0
35, 1, 0, 67, 0, 0, 2, 1, 0
35, 1, 0, 68, 0, 0, 2, 1, 0
36, 1, 0, 65, 0, 0, 2, 1, 0
36, 1, 0, 66, 0, 0, 2, 1, 0
36, 1, 0, 67, 0, 0, 2, 1, 0
36, 1, 0, 68, 0, 0, 2, 1, 0
37, 1, 0, 65, 0, 0, 2, 1, 0
37, 1, 0, 66, 0, 0, 2, 1, 0
37, 1, 0, 67, 0, 0, 2, 1, 0
39, 1, 0, 43, 0, 0, 2, 2, -1
37, 1, 0, 68, 0, 0, 2, 1, 0
39, 1, 0, 44, 0, 0, 2, 2, -2
37, 1, 0, 69, 0, 0, 2, 1, 0
39, 1, 0, 45, 0, 0, 2, 2, -3
38, 1, 0, 57, 0, 0, 2, 1, 0
39, 1, 0, 46, 0, 0, 2, 2, -4
38, 1, 0, 58, 0, 0, 2, 1, 0
38, 1, 0, 59, 0, 0, 2, 1, 0
38, 1, 0, 60, 0, 0, 2, 1, 0
42, 1, 0, 23, 0, 0, 2, 2, -1
42, 1, 0, 24, 0, 0, 2, 2, -2
42, 1, 0, 25, 0, 0, 2, 2, -3
42, 1, 0, 26, 0, 0, 2, 2, -4
40, 1, 0, 64, 0, 0, 2, 1, 0
40, 1, 0, 65, 0, 0, 2, 1, 0
40, 1, 0, 66, 0, 0, 2, 1, 0
40, 1, 0, 67, 0, 0, 2, 1, 0
41, 1, 0, 75, 0, 0, 3, 1, 0
41, 1, 0, 76, 0, 0, 3, 1, 0
41, 1, 0, 77, 0, 0, 3, 1, 0
41, 1, 0, 78, 0, 0, 3, 1, 0
41, 1, 0, 79, 0, 0, 3, 1, 0
44, 1, 0, 65, 0, 0, 3, 1, 0
44, 1, 0, 66, 0, 0, 3, 1, 0
44, 1, 0, 67, 0, 0, 3, 1, 0
44, 1, 0, 68, 0, 0, 3, 1, 0
45, 1, 0, 57, 0, 0, 3, 1, 0
45, 1, 0, 58, 0, 0, 3, 1, 0
45, 1, 0, 59, 0, 0, 3, 1, 0
45, 1, 0, 60, 0, 0, 3, 1, 0
46, 1, 0, 65, 0, 0, 3, 1, 0
46, 1, 0, 66, 0, 0, 3, 1, 0
46, 1, 0, 67, 0, 0, 3, 1, 0
46, 1, 0, 68, 0, 0, 3, 1, 0
43, 1, 0, 114, 1, 0, 3, 1, 1
43, 1, 0, 115, 1, 0, 3, 1, 1
43, 1, 0, 116, 1, 0, 3, 1, 1
43, 1, 0, 117, 1, 0, 3, 1, 1
47, 1, 0, 65, 0, 0, 3, 1, 0
47, 1, 0, 66, 0, 0, 3, 1, 0
47, 1, 0, 67, 0, 0, 3, 1, 0
47, 1, 0, 68, 0, 0, 3, 1, 0
48, 1, 0, 65, 0, 0, 3, 1, 0
48, 1, 0, 66, 0, 0, 3, 1, 0
48, 1, 0, 67, 0, 0, 3, 1, 0
48, 1, 0, 68, 0, 0, 3, 1, 0
48, 1, 0, 69, 0, 0, 3, 1, 0
50, 1, 0, 31, 0, 0, 3, 2, -1
50, 1, 0, 32, 0, 0, 3, 2, -2
50, 1, 0, 33, 0, 0, 3, 2, -3
50, 1, 0, 34, 0, 0, 3, 2, -4
49, 1, 0, 76, 0, 0, 3, 1, 0
49, 1, 0, 77, 0, 0, 3, 1, 0
49, 1, 0, 78, 0, 0, 3, 1, 0
49, 1, 0, 79, 0, 0, 3, 1, 0
43, 1, 1, 65, 0, 0, 3, 1, 0
43, 1, 1, 66, 0, 0, 3, 1, 0
43, 1, 1, 67, 0, 0, 3, 1, 0
43, 1, 1, 68, 0, 0, 3, 1, 0
52, 1, 0, 59, 0, 0, 3, 1, 0
52, 1, 0, 60, 0, 0, 3, 1, 0
43, 1, 1, 75, 0, 0, 3, 1, 0
52, 1, 0, 61, 0, 0, 3, 1, 0
43, 1, 1, 76, 0, 0, 3, 1, 0
52, 1, 0, 62, 0, 0, 3, 1, 0
43, 1, 1, 77, 0, 0, 3, 1, 0
43, 1, 1, 78, 0, 0, 3, 1, 0
53, 1, 0, 53, 0, 0, 3, 2, -1
53, 1, 0, 54, 0, 0, 3, 1, -1
53, 1, 0, 55, 0, 0, 3, 1, -1
51, 1, 0, 76, 0, 0, 3, 1, 0
53, 1, 0, 56, 0, 0, 3, 1, -1
51, 1, 0, 77, 0, 0, 3, 1, 0
51, 1, 0, 78, 0, 0, 3, 1, 0
51, 1, 0, 79, 0, 0, 3, 1, 0
54, 1, 0, 65, 0, 0, 3, 1, 0
54, 1, 0, 66, 0, 0, 3, 1, 0
54, 1, 0, 67, 0, 0, 3, 1, 0
54, 1, 0, 68, 0, 0, 3, 1, 0
55, 1, 0, 65, 0, 0, 3, 1, 0
55, 1, 0, 66, 0, 0, 3, 1, 0
55, 1, 0, 67, 0, 0, 3, 1, 0
55, 1, 0, 68, 0, 0, 3, 1, 0
43, 1, 1, 75, 0, 0, 4, 1, 0
43, 1, 1, 76, 0, 0, 4, 1, 0
43, 1, 1, 77, 0, 0, 4, 1, 0
43, 1, 1, 78, 0, 0, 4, 1, 0
57, 1, 0, 11, 0, 0, 4, 2, -1
57, 1, 0, 12, 0, 0, 4, 2, -2
57, 1, 0, 13, 0, 0, 4, 2, -3
57, 1, 0, 14, 0, 0, 4, 2, -4
43, 1, 1, 58, 0, 0, 4, 1, 0
43, 1, 1, 59, 0, 0, 4, 1, 0
43, 1, 1, 60, 0, 0, 4, 1, 0
43, 1, 1, 61, 0, 0, 4, 1, 0
43, 1, 1, 108, 1, 0, 4, 2, 0
43, 1, 1, 109, 1, 0, 4, 2, -1
43, 1, 1, 110, 1, 0, 4, 2, -2
43, 1, 1, 111, 1, 0, 4, 2, -3
56, 1, 0, 65, 0, 0, 4, 1, 0
56, 1, 0, 66, 0, 0, 4, 1, 0
56, 1, 0, 67, 0, 0, 4, 1, 0
56, 1, 0, 68, 0, 0, 4, 1, 0
58, 1, 0, 65, 0, 0, 4, 1, 0
58, 1, 0, 66, 0, 0, 4, 1, 0
58, 1, 0, 67, 0, 0, 4, 1, 0
58, 1, 0, 68, 0, 0, 4, 1, 0
59, 1, 0, 65, 0, 0, 4, 1, 0
59, 1, 0, 66, 0, 0, 4, 1, 0
59, 1, 0, 67, 0, 0, 4, 1, 0
59, 1, 0, 68, 0, 0, 4, 1, 0
60, 1, 0, 65, 0, 0, 4, 1, 0
60, 1, 0, 66, 0, 0, 4, 1, 0
60, 1, 0, 67, 0, 0, 4, 1, 0
60, 1, 0, 68, 0, 0, 4, 1, 0
61, 1, 0, 49, 0, 0, 4, 2, -1
61, 1, 0, 50, 0, 0, 4, 2, -2
61, 1, 0, 51, 0, 0, 4, 2, -3
61, 1, 0, 52, 0, 0, 4, 2, -4
62, 1, 0, 65, 0, 0, 4, 1, 0
62, 1, 0, 66, 0, 0, 4, 1, 0
62, 1, 0, 67, 0, 0, 4, 1, 0
62, 1, 0, 68, 0, 0, 4, 1, 0
65, 1, 0, 57, 0, 0, 4, 1, 0
63, 1, 0, 71, 0, 0, 4, 1, 0
64, 1, 0, 65, 0, 0, 4, 1, 0
65, 1, 0, 58, 0, 0, 4, 1, 0
63, 1, 0, 72, 0, 0, 4, 1, 0
64, 1, 0, 66, 0, 0, 4, 1, 0
65, 1, 0, 59, 0, 0, 4, 1, 0
63, 1, 0, 73, 0, 0, 4, 1, 0
64, 1, 0, 67, 0, 0, 4, 1, 0
65, 1, 0, 60, 0, 0, 4, 1, 0
63, 1, 0, 74, 0, 0, 4, 1, 0
64, 1, 0, 68, 0, 0, 4, 1, 0
43, 1, 1, 255, 4, 0, 4, 2, 3
43, 1, 1, 256, 4, 0, 4, 2, 2
43, 1, 1, 257, 4, 0, 4, 2, 1
43, 1, 1, 258, 4, 0, 4, 2, 0
66, 1, 0, 65, 0, 0, 4, 1, 0
66, 1, 0, 66, 0, 0, 4, 1, 0
66, 1, 0, 67, 0, 0, 4, 1, 0
66, 1, 0, 68, 0, 0, 4, 1, 0
67, 1, 0, 57, 0, 0, 4, 1, 0
67, 1, 0, 58, 0, 0, 4, 1, 0
69, 1, 0, 57, 0, 0, 4, 1, 0
67, 1, 0, 59, 0, 0, 4, 1, 0
69, 1, 0, 58, 0, 0, 4, 1, 0
67, 1, 0, 60, 0, 0, 4, 1, 0
69, 1, 0, 59, 0, 0, 4, 1, 0
69, 1, 0, 60, 0, 0, 4, 1, 0
68, 1, 0, 107, 1, 0, 5, 1, 1
68, 1, 0, 108, 1, 0, 5, 1, 1
68, 1, 0, 109, 1, 0, 5, 1, 1
68, 1, 0, 110, 1, 0, 5, 1, 1
70, 1, 0, 65, 0, 0, 5, 1, 0
70, 1, 0, 66, 0, 0, 5, 1, 0
70, 1, 0, 67, 0, 0, 5, 1, 0
70, 1, 0, 68, 0, 0, 5, 1, 0
70, 1, 0, 69, 0, 0, 5, 1, 0
43, 1, 2, 71, 1, 0, 5, 2, 0
43, 1, 2, 72, 1, 0, 5, 2, -1
43, 1, 2, 73, 1, 0, 5, 2, -2
43, 1, 2, 74, 1, 0, 5, 2, -3
43, 1, 2, 74, 1, 0, 5, 2, 0
43, 1, 2, 75, 1, 0, 5, 2, -1
43, 1, 2, 76, 1, 0, 5, 2, -2
43, 1, 2, 77, 1, 0, 5, 2, -3
43, 1, 2, 124, 1, 0, 5, 1, 1
43, 1, 2, 125, 1, 0, 5, 1, 1
43, 1, 2, 126, 1, 0, 5, 1, 1
43, 1, 2, 127, 1, 0, 5, 1, 1
71, 1, 0, 65, 0, 0, 5, 1, 0
71, 1, 0, 66, 0, 0, 5, 1, 0
71, 1, 0, 67, 0, 0, 5, 1, 0
71, 1, 0, 68, 0, 0, 5, 1, 0
72, 1, 0, 57, 0, 0, 5, 1, 0
72, 1, 0, 58, 0, 0, 5, 1, 0
72, 1, 0, 59, 0, 0, 5, 1, 0
72, 1, 0, 60, 0, 0, 5, 1, 0
43, 1, 2, 96, 2, 0, 5, 2, 1
43, 1, 2, 97, 2, 0, 5, 2, 0
43, 1, 2, 98, 2, 0, 5, 2, -1
43, 1, 2, 99, 2, 0, 5, 2, -2
43, 1, 2, 99, 2, 0, 5, 2, 1
43, 1, 2, 100, 2, 0, 5, 2, 0
43, 1, 2, 101, 2, 0, 5, 2, -1
43, 1, 2, 102, 2, 0, 5, 2, -2
73, 1, 0, 57, 0, 0, 5, 1, 0
73, 1, 0, 58, 0, 0, 5, 1, 0
73, 1, 0, 59, 0, 0, 5, 1, 0
73, 1, 0, 60, 0, 0, 5, 1, 0
74, 1, 0, 75, 0, 0, 5, 1, 0
74, 1, 0, 76, 0, 0, 5, 1, 0
74, 1, 0, 77, 0, 0, 5, 1, 0
74, 1, 0, 78, 0, 0, 5, 1, 0
68, 1, 1, 85, 1, 0, 5, 2, 0
68, 1, 1, 86, 1, 0, 5, 2, -1
68, 1, 1, 87, 1, 0, 6, 2, -2
68, 1, 1, 88, 1, 0, 6, 2, -3
68, 1, 1, 67, 0, 0, 6, 1, 0
68, 1, 1, 68, 0, 0, 6, 1, 0
68, 1, 1, 69, 0, 0, 6, 1, 0
68, 1, 1, 70, 0, 0, 6, 1, 0
68, 1, 1, 121, 1, 0, 6, 1, 1
68, 1, 1, 122, 1, 0, 6, 1, 1
68, 1, 1, 123, 1, 0, 6, 1, 1
68, 1, 1, 124, 1, 0, 6, 1, 1
68, 1, 1, 121, 1, 0, 6, 1, 1
68, 1, 1, 122, 1, 0, 6, 1, 1
68, 1, 1, 123, 1, 0, 6, 1, 1
68, 1, 1, 124, 1, 0, 6, 1, 1
43, 1, 2, 255, 4, 0, 6, 2, 3
43, 1, 2, 256, 4, 0, 6, 2, 2
43, 1, 3, 75, 0, 0, 6, 1, 0
43, 1, 2, 257, 4, 0, 6, 2, 1
43, 1, 3, 76, 0, 0, 6, 1, 0
43, 1, 2, 258, 4, 0, 6, 2, 0
43, 1, 3, 77, 0, 0, 6, 1, 0
43, 1, 3, 78, 0, 0, 6, 1, 0
43, 1, 3, 114, 2, 0, 6, 2, 1
43, 1, 3, 115, 2, 0, 6, 2, 0
43, 1, 3, 116, 2, 0, 6, 2, -1
43, 1, 3, 117, 2, 0, 6, 2, -2
43, 1, 3, 95, 1, 0, 6, 2, 0
43, 1, 3, 96, 1, 0, 6, 2, -1
43, 1, 3, 97, 1, 0, 6, 2, -2
43, 1, 3, 98, 1, 0, 6, 2, -3
43, 1, 3, 124, 1, 0, 6, 1, 1
43, 1, 3, 125, 1, 0, 6, 1, 1
43, 1, 3, 126, 1, 0, 6, 1, 1
43, 1, 3, 127, 1, 0, 6, 1, 1
43, 1, 3, 75, 0, 0, 6, 1, 0
43, 1, 3, 76, 0, 0, 6, 1, 0
43, 1, 3, 77, 0, 0, 6, 1, 0
43, 1, 3, 78, 0, 0, 6, 1, 0
75, 1, 0, 65, 0, 0, 6, 1, 0
75, 1, 0, 66, 0, 0, 6, 1, 0
75, 1, 0, 67, 0, 0, 6, 1, 0
75, 1, 0, 68, 0, 0, 6, 1, 0
76, 1, 0, 65, 0, 0, 6, 1, 0
76, 1, 0, 66, 0, 0, 6, 1, 0
76, 1, 0, 67, 0, 0, 6, 1, 0
76, 1, 0, 68, 0, 0, 6, 1, 0
43, 1, 3, 94, 1, 0, 6, 2, 0
43, 1, 3, 95, 1, 0, 6, 2, -1
43, 1, 3, 96, 1, 0, 6, 2, -2
43, 1, 3, 97, 1, 0, 6, 2, -3
43, 1, 3, 57, 0, 0, 7, 1, 0
43, 1, 3, 58, 0, 0, 7, 1, 0
43, 1, 3, 59, 0, 0, 7, 1, 0
43, 1, 3, 60, 0, 0, 7, 1, 0
43, 1, 3, 96, 3, 0, 7, 2, 2
43, 1, 3, 97, 3, 0, 7, 2, 1
43, 1, 3, 98, 3, 0, 7, 2, 0
43, 1, 3, 99, 3, 0, 7, 2, -1
77, 1, 0, 57, 0, 0, 7, 1, 0
77, 1, 0, 58, 0, 0, 7, 1, 0
77, 1, 0, 59, 0, 0, 7, 1, 0
77, 1, 0, 60, 0, 0, 7, 1, 0
78, 1, 0, 65, 0, 0, 7, 1, 0
78, 1, 0, 66, 0, 0, 7, 1, 0
78, 1, 0, 67, 0, 0, 7, 1, 0
78, 1, 0, 68, 0, 0, 7, 1, 0
43, 1, 3, 247, 4, 0, 7, 2, 3
43, 1, 3, 248, 4, 0, 7, 2, 2
43, 1, 3, 249, 4, 0, 7, 2, 1
43, 1, 3, 250, 4, 0, 7, 2, 0
43, 1, 3, 70, 1, 0, 7, 2, 0
43, 1, 3, 71, 1, 0, 7, 2, -1
43, 1, 3, 72, 1, 0, 7, 2, -2
43, 1, 3, 73, 1, 0, 7, 2, -3
43, 1, 3, 124, 1, 0, 7, 1, 1
43, 1, 3, 125, 1, 0, 7, 1, 1
43, 1, 3, 126, 1, 0, 7, 1, 1
43, 1, 3, 127, 1, 0, 7, 1, 1
43, 1, 3, 128, 1, 0, 7, 1, 1
43, 1, 3, 220, 3, 0, 7, 1, 3
43, 1, 3, 221, 3, 0, 7, 1, 3
43, 1, 3, 222, 3, 0, 7, 1, 3
43, 1, 3, 223, 3, 0, 7, 1, 3
79, 1, 0, 65, 0, 0, 7, 1, 0
79, 1, 0, 66, 0, 0, 7, 1, 0
79, 1, 0, 67, 0, 0, 7, 1, 0
79, 1, 0, 68, 0, 0, 7, 1, 0
43, 1, 3, 86, 1, 0, 7, 2, 0
43, 1, 3, 87, 1, 0, 7, 2, -1
43, 1, 3, 88, 1, 0, 7, 2, -2
43, 1, 3, 89, 1, 0, 7, 2, -3
43, 1, 4, 57, 0, 0, 7, 1, 0
43, 1, 4, 58, 0, 0, 7, 1, 0
43, 1, 4, 59, 0, 0, 7, 1, 0
43, 1, 4, 60, 0, 0, 7, 1, 0
80, 1, 0, 65, 0, 0, 7, 1, 0
80, 1, 0, 66, 0, 0, 7, 1, 0
80, 1, 0, 67, 0, 0, 7, 1, 0
80, 1, 0, 68, 0, 0, 7, 1, 0
81, 1, 0, 57, 0, 0, 8, 1, 0
81, 1, 0, 58, 0, 0, 8, 1, 0
81, 1, 0, 59, 0, 0, 8, 1, 0
81, 1, 0, 60, 0, 0, 8, 1, 0
43, 1, 4, 83, 1, 0, 8, 2, 0
43, 1, 4, 84, 1, 0, 8, 2, -1
43, 1, 4, 85, 1, 0, 8, 2, -2
43, 1, 4, 86, 1, 0, 8, 2, -3
43, 1, 4, 57, 0, 0, 8, 1, 0
43, 1, 4, 58, 0, 0, 8, 1, 0
43, 1, 4, 59, 0, 0, 8, 1, 0
43, 1, 4, 60, 0, 0, 8, 1, 0
82, 1, 0, 57, 0, 0, 8, 1, 0
82, 1, 0, 58, 0, 0, 8, 1, 0
82, 1, 0, 59, 0, 0, 8, 1, 0
82, 1, 0, 60, 0, 0, 8, 1, 0
83, 1, 0, 65, 0, 0, 8, 1, 0
83, 1, 0, 66, 0, 0, 8, 1, 0
83, 1, 0, 67, 0, 0, 8, 1, 0
83, 1, 0, 68, 0, 0, 8, 1, 0
43, 1, 4, 268, 4, 0, 8, 1, 4
43, 1, 4, 269, 4, 0, 8, 1, 4
43, 1, 4, 270, 4, 0, 8, 1, 4
43, 1, 4, 271, 4, 0, 8, 1, 4
43, 1, 4, 135, 1, 0, 8, 1, 1
43, 1, 4, 136, 1, 0, 8, 1, 1
43, 1, 4, 137, 1, 0, 8, 1, 1
43, 1, 4, 138, 1, 0, 8, 1, 1
43, 1, 5, 60, 0, 0, 8, 1, 0
43, 1, 5, 61, 0, 0, 8, 1, 0
43, 1, 5, 62, 0, 0, 8, 1, 0
43, 1, 5, 63, 0, 0, 8, 1, 0
43, 1, 4, 195, 2, 0, 8, 1, 2
43, 1, 4, 196, 2, 0, 8, 1, 2
43, 1, 4, 197, 2, 0, 8, 1, 2
43, 1, 4, 198, 2, 0, 8, 1, 2
43, 1, 4, 256, 4, 0, 9, 2, 3
43, 1, 4, 257, 4, 0, 9, 2, 2
43, 1, 4, 258, 4, 0, 9, 2, 1
43, 1, 4, 259, 4, 0, 9, 2, 0
43, 1, 5, 105, 1, 0, 9, 2, 0
43, 1, 5, 106, 1, 0, 9, 2, -1
43, 1, 5, 107, 1, 0, 9, 2, -2
43, 1, 5, 108, 1, 0, 9, 2, -3
43, 1, 4, 220, 3, 0, 9, 1, 3
43, 1, 4, 221, 3, 0, 9, 1, 3
43, 1, 4, 222, 3, 0, 9, 1, 3
43, 1, 4, 223, 3, 0, 9, 1, 3
43, 1, 5, 57, 0, 0, 9, 1, 0
43, 1, 5, 58, 0, 0, 9, 1, 0
43, 1, 5, 59, 0, 0, 9, 1, 0
43, 1, 5, 60, 0, 0, 9, 1, 0
84, 1, 0, 57, 0, 0, 9, 1, 0
84, 1, 0, 58, 0, 0, 9, 1, 0
84, 1, 0, 59, 0, 0, 9, 1, 0
84, 1, 0, 60, 0, 0, 9, 1, 0
43, 1, 5, 172, 2, 0, 9, 1, 2
43, 1, 5, 173, 2, 0, 9, 1, 2
43, 1, 5, 174, 2, 0, 9, 1, 2
43, 1, 5, 175, 2, 0, 9, 1, 2
43, 1, 5, 178, 3, 0, 9, 1, 3
43, 1, 5, 179, 3, 0, 9, 1, 3
43, 1, 5, 180, 3, 0, 9, 1, 3
43, 1, 5, 181, 3, 0, 9, 1, 3
43, 1, 5, 220, 3, 0, 9, 1, 3
43, 1, 5, 221, 3, 0, 9, 1, 3
43, 1, 5, 222, 3, 0, 9, 1, 3
43, 1, 5, 223, 3, 0, 9, 1, 3
85, 1, 0, 57, 0, 0, 9, 2, -1
85, 1, 0, 58, 0, 0, 9, 2, -2
85, 1, 0, 59, 0, 0, 9, 2, -3
85, 1, 0, 60, 0, 0, 9, 1, -3
43, 1, 4, 57, 0, 0, 10, 1, 0
43, 1, 4, 58, 0, 0, 10, 1, 0
43, 1, 4, 59, 0, 0, 10, 1, 0
43, 1, 4, 60, 0, 0, 10, 1, 0
43, 1, 4, 119, 1, 0, 10, 2, 0
43, 1, 4, 120, 1, 0, 10, 2, -1
43, 1, 4, 121, 1, 0, 10, 2, -2
43, 1, 4, 122, 1, 0, 10, 2, -3
43, 1, 4, 90, 1, 0, 10, 2, 0
43, 1, 4, 91, 1, 0, 10, 2, -1
43, 1, 4, 92, 1, 0, 10, 2, -2
43, 1, 4, 93, 1, 0, 10, 2, -3
43, 1, 5, 57, 0, 0, 10, 1, 0
