key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,causeOfDeath,fitness
8, 1, 1, 58, 0, 0, 1, 1, 0
8, 1, 1, 59, 0, 0, 1, 1, 0
8, 1, 1, 60, 0, 0, 1, 1, 0
8, 1, 1, 64, 0, 0, 1, 1, 0
8, 1, 1, 65, 0, 0, 1, 1, 0
8, 1, 1, 66, 0, 0, 1, 1, 0
8, 1, 1, 67, 0, 0, 1, 1, 0
21, 1, 0, 150, 1, 0, 1, 1, 1
24, 1, 0, 57, 0, 0, 1, 1, 0
21, 1, 0, 151, 1, 0, 1, 1, 1
24, 1, 0, 58, 0, 0, 1, 1, 0
8, 1, 1, 14, 0, 0, 1, 2, -1
21, 1, 0, 152, 1, 0, 1, 1, 1
24, 1, 0, 59, 0, 0, 1, 1, 0
8, 1, 1, 15, 0, 0, 1, 2, -2
21, 1, 0, 153, 1, 0, 1, 1, 1
24, 1, 0, 60, 0, 0, 1, 1, 0
8, 1, 1, 16, 0, 0, 1, 2, -3
8, 1, 1, 17, 0, 0, 1, 2, -4
8, 1, 1, 65, 0, 0, 1, 1, 0
8, 1, 1, 66, 0, 0, 1, 1, 0
8, 1, 1, 67, 0, 0, 1, 1, 0
8, 1, 1, 68, 0, 0, 1, 1, 0
26, 1, 0, 57, 0, 0, 2, 1, 0
26, 1, 0, 58, 0, 0, 2, 1, 0
26, 1, 0, 59, 0, 0, 2, 1, 0
26, 1, 0, 60, 0, 0, 2, 1, 0
25, 1, 0, 108, 2, 0, 2, 2, 1
26, 1, 0, 61, 0, 0, 2, 1, 0
25, 1, 0, 109, 2, 0, 2, 2, 0
25, 1, 0, 110, 2, 0, 2, 2, -1
25, 1, 0, 111, 2, 0, 2, 2, -2
21, 1, 1, 65, 0, 0, 2, 1, 0
21, 1, 1, 66, 0, 0, 2, 1, 0
21, 1, 1, 67, 0, 0, 2, 1, 0
21, 1, 1, 68, 0, 0, 2, 1, 0
21, 1, 1, 69, 0, 0, 2, 1, 0
8, 1, 1, 71, 0, 0, 2, 1, 0
8, 1, 1, 72, 0, 0, 2, 1, 0
8, 1, 1, 73, 0, 0, 2, 1, 0
8, 1, 1, 74, 0, 0, 2, 1, 0
21, 1, 1, 57, 0, 0, 2, 1, 0
21, 1, 1, 58, 0, 0, 2, 1, 0
21, 1, 1, 59, 0, 0, 2, 1, 0
21, 1, 1, 60, 0, 0, 2, 1, 0
27, 1, 0, 57, 0, 0, 2, 1, 0
27, 1, 0, 58, 0, 0, 2, 1, 0
27, 1, 0, 59, 0, 0, 2, 1, 0
27, 1, 0, 60, 0, 0, 2, 1, 0
25, 1, 1, 57, 0, 0, 2, 1, 0
25, 1, 1, 58, 0, 0, 2, 1, 0
25, 1, 1, 59, 0, 0, 2, 1, 0
25, 1, 1, 60, 0, 0, 2, 1, 0
25, 1, 1, 57, 0, 0, 2, 1, 0
25, 1, 1, 58, 0, 0, 2, 1, 0
25, 1, 1, 59, 0, 0, 2, 1, 0
25, 1, 1, 60, 0, 0, 2, 1, 0
21, 1, 1, 111, 1, 0, 2, 2, 0
21, 1, 1, 112, 1, 0, 2, 2, -1
21, 1, 1, 108, 1, 0, 2, 2, 0
21, 1, 1, 113, 1, 0, 2, 2, -2
21, 1, 1, 109, 1, 0, 2, 2, -1
21, 1, 1, 114, 1, 0, 2, 2, -3
21, 1, 1, 110, 1, 0, 2, 2, -2
21, 1, 1, 111, 1, 0, 2, 2, -3
28, 1, 0, 65, 0, 0, 2, 1, 0
28, 1, 0, 66, 0, 0, 2, 1, 0
28, 1, 0, 67, 0, 0, 2, 1, 0
28, 1, 0, 68, 0, 0, 2, 1, 0
25, 1, 1, 64, 0, 0, 2, 2, -1
25, 1, 1, 65, 0, 0, 2, 2, -2
25, 1, 1, 66, 0, 0, 2, 2, -3
25, 1, 1, 67, 0, 0, 2, 2, -4
29, 1, 0, 92, 1, 0, 2, 2, 0
29, 1, 0, 93, 1, 0, 2, 2, -1
29, 1, 0, 94, 1, 0, 2, 2, -2
29, 1, 0, 95, 1, 0, 2, 2, -3
25, 1, 1, 62, 0, 0, 2, 2, -1
25, 1, 1, 63, 0, 0, 2, 2, -2
30, 1, 0, 65, 0, 0, 2, 1, 0
25, 1, 1, 64, 0, 0, 2, 2, -3
30, 1, 0, 66, 0, 0, 2, 1, 0
25, 1, 1, 65, 0, 0, 2, 2, -4
30, 1, 0, 67, 0, 0, 2, 1, 0
30, 1, 0, 68, 0, 0, 2, 1, 0
31, 1, 0, 57, 0, 0, 2, 1, 0
31, 1, 0, 58, 0, 0, 2, 1, 0
31, 1, 0, 59, 0, 0, 2, 1, 0
31, 1, 0, 60, 0, 0, 2, 1, 0
32, 1, 0, 65, 0, 0, 3, 1, 0
32, 1, 0, 66, 0, 0, 3, 1, 0
32, 1, 0, 67, 0, 0, 3, 1, 0
32, 1, 0, 68, 0, 0, 3, 1, 0
33, 1, 0, 65, 0, 0, 3, 1, 0
33, 1, 0, 66, 0, 0, 3, 1, 0
33, 1, 0, 67, 0, 0, 3, 1, 0
33, 1, 0, 68, 0, 0, 3, 1, 0
34, 1, 0, 57, 0, 0, 3, 1, 0
34, 1, 0, 58, 0, 0, 3, 1, 0
34, 1, 0, 59, 0, 0, 3, 1, 0
35, 1, 0, 57, 0, 0, 3, 1, 0
34, 1, 0, 60, 0, 0, 3, 1, 0
35, 1, 0, 58, 0, 0, 3, 1, 0
35, 1, 0, 59, 0, 0, 3, 1, 0
35, 1, 0, 60, 0, 0, 3, 1, 0
36, 1, 0, 65, 0, 0, 3, 1, 0
36, 1, 0, 66, 0, 0, 3, 1, 0
36, 1, 0, 67, 0, 0, 3, 1, 0
36, 1, 0, 68, 0, 0, 3, 1, 0
37, 1, 0, 65, 0, 0, 3, 1, 0
38, 1, 0, 57, 0, 0, 3, 1, 0
37, 1, 0, 66, 0, 0, 3, 1, 0
38, 1, 0, 58, 0, 0, 3, 1, 0
37, 1, 0, 67, 0, 0, 3, 1, 0
38, 1, 0, 59, 0, 0, 3, 1, 0
37, 1, 0, 68, 0, 0, 3, 1, 0
38, 1, 0, 60, 0, 0, 3, 1, 0
39, 1, 0, 65, 0, 0, 3, 1, 0
39, 1, 0, 66, 0, 0, 3, 1, 0
39, 1, 0, 67, 0, 0, 3, 1, 0
40, 1, 0, 65, 0, 0, 3, 1, 0
39, 1, 0, 68, 0, 0, 3, 1, 0
40, 1, 0, 66, 0, 0, 3, 1, 0
40, 1, 0, 67, 0, 0, 3, 1, 0
40, 1, 0, 68, 0, 0, 3, 1, 0
44, 1, 0, 9, 0, 0, 3, 2, -1
44, 1, 0, 10, 0, 0, 3, 2, -2
44, 1, 0, 11, 0, 0, 3, 2, -3
44, 1, 0, 12, 0, 0, 3, 2, -4
41, 1, 0, 57, 0, 0, 3, 1, 0
41, 1, 0, 58, 0, 0, 3, 1, 0
41, 1, 0, 59, 0, 0, 3, 1, 0
41, 1, 0, 60, 0, 0, 3, 1, 0
42, 1, 0, 57, 0, 0, 3, 1, 0
42, 1, 0, 58, 0, 0, 3, 1, 0
42, 1, 0, 59, 0, 0, 3, 1, 0
42, 1, 0, 60, 0, 0, 3, 1, 0
43, 1, 0, 65, 0, 0, 3, 1, 0
43, 1, 0, 66, 0, 0, 3, 1, 0
43, 1, 0, 67, 0, 0, 3, 1, 0
43, 1, 0, 68, 0, 0, 3, 1, 0
46, 1, 0, 57, 0, 0, 3, 1, 0
46, 1, 0, 58, 0, 0, 3, 1, 0
45, 1, 0, 65, 0, 0, 3, 1, 0
46, 1, 0, 59, 0, 0, 3, 1, 0
45, 1, 0, 66, 0, 0, 3, 1, 0
46, 1, 0, 60, 0, 0, 3, 1, 0
45, 1, 0, 67, 0, 0, 3, 1, 0
45, 1, 0, 68, 0, 0, 3, 1, 0
47, 1, 0, 57, 0, 0, 3, 1, 0
47, 1, 0, 58, 0, 0, 3, 1, 0
47, 1, 0, 59, 0, 0, 3, 1, 0
47, 1, 0, 60, 0, 0, 3, 1, 0
52, 1, 0, 14, 0, 0, 3, 2, -1
52, 1, 0, 15, 0, 0, 3, 2, -2
52, 1, 0, 16, 0, 0, 3, 2, -3
52, 1, 0, 17, 0, 0, 3, 2, -4
48, 1, 0, 65, 0, 0, 3, 1, 0
48, 1, 0, 66, 0, 0, 3, 1, 0
48, 1, 0, 67, 0, 0, 3, 1, 0
48, 1, 0, 68, 0, 0, 3, 1, 0
49, 1, 0, 65, 0, 0, 3, 1, 0
49, 1, 0, 66, 0, 0, 3, 1, 0
49, 1, 0, 67, 0, 0, 3, 1, 0
49, 1, 0, 68, 0, 0, 3, 1, 0
50, 1, 0, 57, 0, 0, 3, 1, 0
50, 1, 0, 58, 0, 0, 3, 1, 0
50, 1, 0, 59, 0, 0, 3, 1, 0
50, 1, 0, 60, 0, 0, 3, 1, 0
56, 1, 0, 7, 0, 0, 3, 2, -1
56, 1, 0, 8, 0, 0, 3, 2, -2
56, 1, 0, 9, 0, 0, 3, 2, -3
56, 1, 0, 10, 0, 0, 3, 2, -4
51, 1, 0, 65, 0, 0, 3, 1, 0
51, 1, 0, 66, 0, 0, 3, 1, 0
51, 1, 0, 67, 0, 0, 3, 1, 0
51, 1, 0, 68, 0, 0, 3, 1, 0
53, 1, 0, 75, 0, 0, 4, 1, 0
53, 1, 0, 76, 0, 0, 4, 1, 0
53, 1, 0, 77, 0, 0, 4, 1, 0
53, 1, 0, 78, 0, 0, 4, 1, 0
54, 1, 0, 65, 0, 0, 4, 1, 0
55, 1, 0, 57, 0, 0, 4, 1, 0
54, 1, 0, 66, 0, 0, 4, 1, 0
55, 1, 0, 58, 0, 0, 4, 1, 0
54, 1, 0, 67, 0, 0, 4, 1, 0
55, 1, 0, 59, 0, 0, 4, 1, 0
54, 1, 0, 68, 0, 0, 4, 1, 0
55, 1, 0, 60, 0, 0, 4, 1, 0
57, 1, 0, 57, 0, 0, 4, 1, 0
57, 1, 0, 58, 0, 0, 4, 1, 0
57, 1, 0, 59, 0, 0, 4, 1, 0
57, 1, 0, 60, 0, 0, 4, 1, 0
58, 1, 0, 65, 0, 0, 4, 1, 0
58, 1, 0, 66, 0, 0, 4, 1, 0
58, 1, 0, 67, 0, 0, 4, 1, 0
58, 1, 0, 68, 0, 0, 4, 1, 0
59, 1, 0, 57, 0, 0, 4, 1, 0
59, 1, 0, 58, 0, 0, 4, 1, 0
59, 1, 0, 59, 0, 0, 4, 1, 0
59, 1, 0, 60, 0, 0, 4, 1, 0
61, 1, 0, 57, 0, 0, 4, 1, 0
61, 1, 0, 58, 0, 0, 4, 1, 0
61, 1, 0, 59, 0, 0, 4, 1, 0
61, 1, 0, 60, 0, 0, 4, 1, 0
65, 1, 0, 8, 0, 0, 4, 2, -1
60, 1, 0, 65, 0, 0, 4, 1, 0
65, 1, 0, 9, 0, 0, 4, 2, -2
60, 1, 0, 66, 0, 0, 4, 1, 0
62, 1, 0, 57, 0, 0, 4, 1, 0
65, 1, 0, 10, 0, 0, 4, 2, -3
60, 1, 0, 67, 0, 0, 4, 1, 0
62, 1, 0, 58, 0, 0, 4, 1, 0
65, 1, 0, 11, 0, 0, 4, 2, -4
60, 1, 0, 68, 0, 0, 4, 1, 0
62, 1, 0, 59, 0, 0, 4, 1, 0
62, 1, 0, 60, 0, 0, 4, 1, 0
63, 1, 0, 65, 0, 0, 4, 1, 0
63, 1, 0, 66, 0, 0, 4, 1, 0
63, 1, 0, 67, 0, 0, 4, 1, 0
63, 1, 0, 68, 0, 0, 4, 1, 0
69, 1, 0, 9, 0, 0, 4, 2, -1
69, 1, 0, 10, 0, 0, 4, 2, -2
70, 1, 0, 2, 0, 0, 4, 2, -1
69, 1, 0, 11, 0, 0, 4, 2, -3
70, 1, 0, 3, 0, 0, 4, 2, -2
69, 1, 0, 12, 0, 0, 4, 2, -4
70, 1, 0, 4, 0, 0, 4, 2, -3
70, 1, 0, 5, 0, 0, 4, 2, -4
64, 1, 0, 75, 0, 0, 4, 1, 0
64, 1, 0, 76, 0, 0, 4, 1, 0
64, 1, 0, 77, 0, 0, 4, 1, 0
64, 1, 0, 78, 0, 0, 4, 1, 0
66, 1, 0, 57, 0, 0, 4, 1, 0
66, 1, 0, 58, 0, 0, 4, 1, 0
66, 1, 0, 59, 0, 0, 4, 1, 0
68, 1, 0, 57, 0, 0, 4, 1, 0
66, 1, 0, 60, 0, 0, 4, 1, 0
68, 1, 0, 58, 0, 0, 4, 1, 0
68, 1, 0, 59, 0, 0, 4, 1, 0
68, 1, 0, 60, 0, 0, 4, 1, 0
67, 1, 0, 65, 0, 0, 4, 1, 0
67, 1, 0, 66, 0, 0, 4, 1, 0
67, 1, 0, 67, 0, 0, 4, 1, 0
67, 1, 0, 68, 0, 0, 4, 1, 0
71, 1, 0, 57, 0, 0, 4, 1, 0
71, 1, 0, 58, 0, 0, 4, 1, 0
71, 1, 0, 59, 0, 0, 4, 1, 0
71, 1, 0, 60, 0, 0, 4, 1, 0
76, 1, 0, 6, 0, 0, 4, 2, -1
76, 1, 0, 7, 0, 0, 4, 2, -2
76, 1, 0, 8, 0, 0, 4, 2, -3
76, 1, 0, 9, 0, 0, 4, 2, -4
72, 1, 0, 57, 0, 0, 4, 1, 0
72, 1, 0, 58, 0, 0, 4, 1, 0
72, 1, 0, 59, 0, 0, 4, 1, 0
72, 1, 0, 60, 0, 0, 4, 1, 0
72, 1, 0, 61, 0, 0, 4, 1, 0
74, 1, 0, 57, 0, 0, 4, 1, 0
74, 1, 0, 58, 0, 0, 4, 1, 0
74, 1, 0, 59, 0, 0, 4, 1, 0
74, 1, 0, 60, 0, 0, 4, 1, 0
73, 1, 0, 65, 0, 0, 4, 1, 0
73, 1, 0, 66, 0, 0, 4, 1, 0
75, 1, 0, 57, 0, 0, 4, 1, 0
73, 1, 0, 67, 0, 0, 4, 1, 0
75, 1, 0, 58, 0, 0, 4, 1, 0
73, 1, 0, 68, 0, 0, 4, 1, 0
75, 1, 0, 59, 0, 0, 4, 1, 0
75, 1, 0, 60, 0, 0, 4, 1, 0
77, 1, 0, 65, 0, 0, 5, 1, 0
77, 1, 0, 66, 0, 0, 5, 1, 0
77, 1, 0, 67, 0, 0, 5, 1, 0
77, 1, 0, 68, 0, 0, 5, 1, 0
82, 1, 0, 5, 0, 0, 5, 2, -1
82, 1, 0, 6, 0, 0, 5, 2, -2
78, 1, 0, 57, 0, 0, 5, 1, 0
82, 1, 0, 7, 0, 0, 5, 2, -3
78, 1, 0, 58, 0, 0, 5, 1, 0
82, 1, 0, 8, 0, 0, 5, 2, -4
78, 1, 0, 59, 0, 0, 5, 1, 0
78, 1, 0, 60, 0, 0, 5, 1, 0
84, 1, 0, 10, 0, 0, 5, 2, -1
84, 1, 0, 11, 0, 0, 5, 2, -2
79, 1, 0, 60, 0, 0, 5, 1, 0
84, 1, 0, 12, 0, 0, 5, 2, -3
79, 1, 0, 61, 0, 0, 5, 1, 0
84, 1, 0, 13, 0, 0, 5, 2, -4
79, 1, 0, 62, 0, 0, 5, 1, 0
79, 1, 0, 63, 0, 0, 5, 1, 0
80, 1, 0, 57, 0, 0, 5, 1, 0
80, 1, 0, 58, 0, 0, 5, 1, 0
81, 1, 0, 57, 0, 0, 5, 1, 0
80, 1, 0, 59, 0, 0, 5, 1, 0
81, 1, 0, 58, 0, 0, 5, 1, 0
80, 1, 0, 60, 0, 0, 5, 1, 0
81, 1, 0, 59, 0, 0, 5, 1, 0
81, 1, 0, 60, 0, 0, 5, 1, 0
83, 1, 0, 57, 0, 0, 5, 1, 0
83, 1, 0, 58, 0, 0, 5, 1, 0
83, 1, 0, 59, 0, 0, 5, 1, 0
83, 1, 0, 60, 0, 0, 5, 1, 0
86, 1, 0, 57, 0, 0, 5, 1, 0
86, 1, 0, 58, 0, 0, 5, 1, 0
86, 1, 0, 59, 0, 0, 5, 1, 0
86, 1, 0, 60, 0, 0, 5, 1, 0
85, 1, 0, 65, 0, 0, 5, 1, 0
85, 1, 0, 66, 0, 0, 5, 1, 0
85, 1, 0, 67, 0, 0, 5, 1, 0
85, 1, 0, 68, 0, 0, 5, 1, 0
88, 1, 0, 65, 0, 0, 5, 1, 0
88, 1, 0, 66, 0, 0, 5, 1, 0
88, 1, 0, 67, 0, 0, 5, 1, 0
88, 1, 0, 68, 0, 0, 5, 1, 0
87, 1, 0, 71, 0, 0, 5, 1, 0
87, 1, 0, 72, 0, 0, 5, 1, 0
87, 1, 0, 73, 0, 0, 5, 1, 0
87, 1, 0, 74, 0, 0, 5, 1, 0
93, 1, 0, 9, 0, 0, 5, 2, -1
93, 1, 0, 10, 0, 0, 5, 2, -2
93, 1, 0, 11, 0, 0, 5, 2, -3
93, 1, 0, 12, 0, 0, 5, 2, -4
89, 1, 0, 57, 0, 0, 5, 1, 0
89, 1, 0, 58, 0, 0, 5, 1, 0
89, 1, 0, 59, 0, 0, 5, 1, 0
89, 1, 0, 60, 0, 0, 5, 1, 0
90, 1, 0, 57, 0, 0, 5, 1, 0
90, 1, 0, 58, 0, 0, 5, 1, 0
90, 1, 0, 59, 0, 0, 5, 1, 0
90, 1, 0, 60, 0, 0, 5, 1, 0
91, 1, 0, 57, 0, 0, 5, 1, 0
91, 1, 0, 58, 0, 0, 5, 1, 0
91, 1, 0, 59, 0, 0, 5, 1, 0
91, 1, 0, 60, 0, 0, 5, 1, 0
97, 1, 0, 5, 0, 0, 5, 2, -1
97, 1, 0, 6, 0, 0, 5, 2, -2
92, 1, 0, 57, 0, 0, 5, 1, 0
97, 1, 0, 7, 0, 0, 5, 2, -3
92, 1, 0, 58, 0, 0, 5, 1, 0
97, 1, 0, 8, 0, 0, 5, 2, -4
92, 1, 0, 59, 0, 0, 5, 1, 0
92, 1, 0, 60, 0, 0, 5, 1, 0
94, 1, 0, 75, 0, 0, 5, 1, 0
95, 1, 0, 57, 0, 0, 5, 1, 0
94, 1, 0, 76, 0, 0, 5, 1, 0
95, 1, 0, 58, 0, 0, 5, 1, 0
94, 1, 0, 77, 0, 0, 5, 1, 0
95, 1, 0, 59, 0, 0, 5, 1, 0
94, 1, 0, 78, 0, 0, 5, 1, 0
95, 1, 0, 60, 0, 0, 5, 1, 0
100, 1, 0, 5, 0, 0, 5, 2, -1
100, 1, 0, 6, 0, 0, 5, 2, -2
100, 1, 0, 7, 0, 0, 5, 2, -3
100, 1, 0, 8, 0, 0, 5, 2, -4
96, 1, 0, 57, 0, 0, 5, 1, 0
96, 1, 0, 58, 0, 0, 5, 1, 0
96, 1, 0, 59, 0, 0, 5, 1, 0
96, 1, 0, 60, 0, 0, 5, 1, 0
103, 1, 0, 4, 0, 0, 5, 2, -1
103, 1, 0, 5, 0, 0, 5, 2, -2
103, 1, 0, 6, 0, 0, 5, 2, -3
103, 1, 0, 7, 0, 0, 5, 2, -4
98, 1, 0, 65, 0, 0, 5, 1, 0
98, 1, 0, 66, 0, 0, 5, 1, 0
98, 1, 0, 67, 0, 0, 5, 1, 0
99, 1, 0, 65, 0, 0, 5, 1, 0
98, 1, 0, 68, 0, 0, 5, 1, 0
99, 1, 0, 66, 0, 0, 5, 1, 0
99, 1, 0, 67, 0, 0, 5, 1, 0
99, 1, 0, 68, 0, 0, 5, 1, 0
106, 1, 0, 8, 0, 0, 5, 2, -1
106, 1, 0, 9, 0, 0, 5, 2, -2
106, 1, 0, 10, 0, 0, 5, 2, -3
106, 1, 0, 11, 0, 0, 5, 2, -4
102, 1, 0, 65, 0, 0, 6, 2, -1
102, 1, 0, 66, 0, 0, 6, 2, -2
102, 1, 0, 67, 0, 0, 6, 2, -3
102, 1, 0, 68, 0, 0, 6, 2, -4
104, 1, 0, 65, 0, 0, 6, 1, 0
104, 1, 0, 66, 0, 0, 6, 1, 0
104, 1, 0, 67, 0, 0, 6, 1, 0
104, 1, 0, 68, 0, 0, 6, 1, 0
101, 1, 0, 100, 2, 0, 6, 2, 1
101, 1, 0, 101, 2, 0, 6, 2, 0
101, 1, 0, 102, 2, 0, 6, 2, -1
101, 1, 0, 103, 2, 0, 6, 2, -2
107, 1, 0, 65, 0, 0, 6, 1, 0
105, 1, 0, 75, 0, 0, 6, 1, 0
107, 1, 0, 66, 0, 0, 6, 1, 0
105, 1, 0, 76, 0, 0, 6, 1, 0
107, 1, 0, 67, 0, 0, 6, 1, 0
105, 1, 0, 77, 0, 0, 6, 1, 0
107, 1, 0, 68, 0, 0, 6, 1, 0
105, 1, 0, 78, 0, 0, 6, 1, 0
108, 1, 0, 63, 0, 0, 6, 1, 0
108, 1, 0, 64, 0, 0, 6, 1, 0
108, 1, 0, 65, 0, 0, 6, 1, 0
108, 1, 0, 66, 0, 0, 6, 1, 0
109, 1, 0, 65, 0, 0, 6, 1, 0
109, 1, 0, 66, 0, 0, 6, 1, 0
109, 1, 0, 67, 0, 0, 6, 1, 0
109, 1, 0, 68, 0, 0, 6, 1, 0
109, 1, 0, 69, 0, 0, 6, 1, 0
101, 1, 1, 57, 0, 0, 6, 1, 0
101, 1, 1, 58, 0, 0, 6, 1, 0
101, 1, 1, 57, 0, 0, 6, 1, 0
101, 1, 1, 59, 0, 0, 6, 1, 0
101, 1, 1, 58, 0, 0, 6, 1, 0
101, 1, 1, 60, 0, 0, 6, 1, 0
101, 1, 1, 59, 0, 0, 6, 1, 0
101, 1, 1, 60, 0, 0, 6, 1, 0
101, 1, 1, 65, 0, 0, 6, 1, 0
101, 1, 1, 66, 0, 0, 6, 1, 0
101, 1, 1, 67, 0, 0, 6, 1, 0
110, 1, 0, 99, 1, 0, 6, 1, 1
101, 1, 1, 68, 0, 0, 6, 1, 0
110, 1, 0, 100, 1, 0, 6, 1, 1
101, 1, 1, 69, 0, 0, 6, 1, 0
110, 1, 0, 101, 1, 0, 6, 1, 1
110, 1, 0, 102, 1, 0, 6, 1, 1
101, 1, 1, 69, 0, 0, 6, 1, 0
101, 1, 1, 70, 0, 0, 6, 1, 0
101, 1, 1, 71, 0, 0, 6, 1, 0
101, 1, 1, 72, 0, 0, 6, 1, 0
111, 1, 0, 57, 0, 0, 6, 1, 0
111, 1, 0, 58, 0, 0, 6, 1, 0
111, 1, 0, 59, 0, 0, 6, 1, 0
111, 1, 0, 60, 0, 0, 6, 1, 0
112, 1, 0, 65, 0, 0, 6, 1, 0
112, 1, 0, 66, 0, 0, 6, 1, 0
112, 1, 0, 67, 0, 0, 6, 1, 0
112, 1, 0, 68, 0, 0, 6, 1, 0
110, 1, 1, 38, 1, 0, 6, 2, 0
113, 1, 0, 57, 0, 0, 6, 1, 0
110, 1, 1, 39, 1, 0, 6, 2, -1
113, 1, 0, 58, 0, 0, 6, 1, 0
110, 1, 1, 40, 1, 0, 6, 2, -2
